"station_id","dt_placement","week","month","year","country_code","nuts0_code","nuts0_name","nuts1_code","nuts1_name","nuts2_code","nuts2_name","nuts3_code","nuts3_name","lau1_municipality","lau2_settlement","trap_type","sex","x","y","aedes albopictus","region","dt_placement_original","indices_image_date","indices_lat","indices_lon","ndvi","ndmi","ndwi","ndbi","ndvi_mean","ndmi_mean","ndwi_mean","ndbi_mean","ndvi_std","ndmi_std","ndwi_std","ndbi_std","lst_image_date","lst_lat","lst_lon","lst_day","lst_night","monthly_lst_lat","monthly_lst_lon","lst_jan_day_mean","lst_jan_night_mean","lst_feb_day_mean","lst_feb_night_mean","lst_mar_day_mean","lst_mar_night_mean","lst_apr_day_mean","lst_apr_night_mean","indices_image_date","indices_lat","indices_lon","acc_rainfall_jan","dt_placement_minus_7","dt_placement_minus_14","dt_placement_minus_7_avail","dt_placement_minus_14_avail","acc_rainfall_1week","acc_rainfall_2week"
"PO-BG-3",2023-07-24,32,7,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Trento",,"BG-Sentinel","M",11.160635,46.083488,1,"Italy",2023-08-08,2023-07-22,46.0813282871252,11.1593216169757,0.561872909698997,0.184420289855072,-0.492694063926941,-0.184420289855072,0.582443809557709,0.190834037800633,-0.500280156958491,-0.190834037800633,0.0623411210205318,0.0556397776546996,0.0380315967218481,0.0556397776546996,2023-07-24,46.0813282871252,11.1593216169757,15152,14670,46.0813282871252,11.1593216169757,13874.8333333333,13537,14128.3529411765,13689.7647058824,14463.6428571429,13838.6923076923,14607.3888888889,13932.3846153846,2023-07-24,46.0502106456792,11.1500510032426,1049.78203002051,2023-07-17,2023-07-10,2023-07-17,2023-07-10,155.87922406556,261.277647665338
"RA-CDC-1",2023-07-24,32,7,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Arco",,"CDC-trap","F",10.891121,45.905765,19,"Italy",2023-08-08,2023-07-22,45.9061568067219,10.8898270317399,0.60122230710466,0.216953744919683,-0.518473798599372,-0.216953744919683,0.493259318001586,0.369952710076391,-0.368459302325581,-0.369952710076391,0,0,0,0,2023-07-24,45.9061568067219,10.8898270317399,15144,14710,45.9061568067219,10.8898270317399,13931.7222222222,13601.7857142857,14124.5,13660.2857142857,14487.4,13826.9333333333,14622.6842105263,13916.6428571429,2023-07-24,45.950210188251,10.8500496309581,1190.76197472244,2023-07-17,2023-07-10,2023-07-17,2023-07-10,429.262174983043,626.425719114021
"RA-CDC-1",2023-07-24,32,7,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Arco",,"CDC-trap","F",10.891121,45.905765,1,"Italy",2023-08-08,2023-07-22,45.9061568067219,10.8898270317399,0.60122230710466,0.216953744919683,-0.518473798599372,-0.216953744919683,0.493259318001586,0.369952710076391,-0.368459302325581,-0.369952710076391,0,0,0,0,2023-07-24,45.9061568067219,10.8898270317399,15144,14710,45.9061568067219,10.8898270317399,13931.7222222222,13601.7857142857,14124.5,13660.2857142857,14487.4,13826.9333333333,14622.6842105263,13916.6428571429,2023-07-24,45.950210188251,10.8500496309581,1190.76197472244,2023-07-17,2023-07-10,2023-07-17,2023-07-10,429.262174983043,626.425719114021
"RA-CDC-1",2023-07-24,32,7,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Arco",,"CDC-trap","M",10.891121,45.905765,8,"Italy",2023-08-08,2023-07-22,45.9061568067219,10.8898270317399,0.60122230710466,0.216953744919683,-0.518473798599372,-0.216953744919683,0.493259318001586,0.369952710076391,-0.368459302325581,-0.369952710076391,0,0,0,0,2023-07-24,45.9061568067219,10.8898270317399,15144,14710,45.9061568067219,10.8898270317399,13931.7222222222,13601.7857142857,14124.5,13660.2857142857,14487.4,13826.9333333333,14622.6842105263,13916.6428571429,2023-07-24,45.950210188251,10.8500496309581,1190.76197472244,2023-07-17,2023-07-10,2023-07-17,2023-07-10,429.262174983043,626.425719114021
"ST-BG-3",2023-07-24,32,7,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Castel Ivano",,"BG-Sentinel","F",11.525146,46.066722,7,"Italy",2023-08-08,2023-07-22,46.0678535578634,11.5231393070442,0.626287395782246,0.24311152764761,-0.531993531993532,-0.24311152764761,0.603507161403887,0.216728931165665,-0.516015952787846,-0.216728931165665,0.0779313551805816,0.056665779724927,0.0570543534457722,0.056665779724927,2023-07-24,46.0678535578634,11.5231393070442,15054,14613,46.0678535578634,11.5231393070442,13890,13521.9166666667,14084.4117647059,13627,14399.1538461538,13803.6363636364,14612.3636363636,13900.2727272727,2023-07-24,46.0502106456792,11.5500528329554,1432.30335787269,2023-07-17,2023-07-10,2023-07-17,2023-07-10,260.967483483255,658.447228264995
"ST-BG-4",2023-07-24,32,7,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Telve",,"BG-Sentinel","F",11.48068,46.068981,9,"Italy",2023-08-08,2023-07-22,46.0678535578634,11.4827151192588,0.391003460207612,0.0951546993578518,-0.354838709677419,-0.0951546993578518,0.563595347603734,0.205539760077436,-0.483827207532713,-0.205539760077436,0.0802349902742571,0.060513860514785,0.0579226366929378,0.060513860514785,2023-07-24,46.0678535578634,11.4827151192588,15149,14603,46.0678535578634,11.4827151192588,13836.7,13499,14123.4615384615,13580,14415.6428571429,13798.5454545455,14647.2727272727,13886.5833333333,2023-07-24,46.0502106456792,11.4500523755272,1220.05594002295,2023-07-17,2023-07-10,2023-07-17,2023-07-10,354.558848885819,598.48379781004
"ST-BG-4",2023-07-24,32,7,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Telve",,"BG-Sentinel","M",11.48068,46.068981,1,"Italy",2023-08-08,2023-07-22,46.0678535578634,11.4827151192588,0.391003460207612,0.0951546993578518,-0.354838709677419,-0.0951546993578518,0.563595347603734,0.205539760077436,-0.483827207532713,-0.205539760077436,0.0802349902742571,0.060513860514785,0.0579226366929378,0.060513860514785,2023-07-24,46.0678535578634,11.4827151192588,15149,14603,46.0678535578634,11.4827151192588,13836.7,13499,14123.4615384615,13580,14415.6428571429,13798.5454545455,14647.2727272727,13886.5833333333,2023-07-24,46.0502106456792,11.4500523755272,1220.05594002295,2023-07-17,2023-07-10,2023-07-17,2023-07-10,354.558848885819,598.48379781004
"TN-BG-9",2023-07-24,32,7,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Trento",,"BG-Sentinel","F",11.091284,46.110328,5,"Italy",2023-08-08,2023-07-22,46.1082777456488,11.0919479706668,0.1027445460943,-0.0300216651191582,-0.131407942238267,0.0300216651191582,0.252721780750379,0.0532748843090824,-0.246712445753247,-0.0532748843090824,0.150124137983978,0.0797672336101995,0.109069145508684,0.0797672336101995,2023-07-24,46.1082777456488,11.0919479706668,14979,14704,46.1082777456488,11.0919479706668,13833.7333333333,13560.0833333333,14056.7222222222,13703.2666666667,14329.7857142857,13867.0833333333,14529.1875,13958.0714285714,2023-07-24,46.1502111031074,11.0500505458144,1225.28704318507,2023-07-17,2023-07-10,2023-07-17,2023-07-10,99.9457170731039,174.013758415327
"PE-BG-4",2023-07-24,32,7,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Pergine",,"BG-Sentinel","F",11.24094,46.06638,14,"Italy",2023-08-08,2023-07-22,46.0678535578634,11.2401699925465,0.314420803782506,0.111166625031227,-0.281844380403458,-0.111166625031227,0.407553577068628,0.183778708536019,-0.334719742773853,-0.183778708536019,0.100930384690695,0.0685839899181936,0.0801429763947004,0.0685839899181936,2023-07-24,46.0678535578634,11.2401699925465,15210,14646,46.0678535578634,11.2401699925465,13857.5384615385,13503.1818181818,14079.3333333333,13632.4375,14452.6111111111,13776.4444444444,14627.75,13915.2,2023-07-24,46.0502106456792,11.2500514606708,1164.9834634759,2023-07-17,2023-07-10,2023-07-17,2023-07-10,190.681260551326,335.719752513338
"PE-BG-4",2023-07-24,32,7,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Pergine",,"BG-Sentinel","M",11.24094,46.06638,1,"Italy",2023-08-08,2023-07-22,46.0678535578634,11.2401699925465,0.314420803782506,0.111166625031227,-0.281844380403458,-0.111166625031227,0.407553577068628,0.183778708536019,-0.334719742773853,-0.183778708536019,0.100930384690695,0.0685839899181936,0.0801429763947004,0.0685839899181936,2023-07-24,46.0678535578634,11.2401699925465,15210,14646,46.0678535578634,11.2401699925465,13857.5384615385,13503.1818181818,14079.3333333333,13632.4375,14452.6111111111,13776.4444444444,14627.75,13915.2,2023-07-24,46.0502106456792,11.2500514606708,1164.9834634759,2023-07-17,2023-07-10,2023-07-17,2023-07-10,190.681260551326,335.719752513338
288,2023-08-06,34,8,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Riva del Garda",,"BG-Sentinel","F",10.844454,45.890818,38,"Italy",2023-08-21,2023-08-06,45.8926820774601,10.8449112675339,0.305441478439425,0.035212700997354,-0.300102249488753,-0.035212700997354,0.336539931472153,0.0406451944327896,-0.327321101038725,-0.0406451944327896,0.0539892234518074,0.0417766475487547,0.0401627218540517,0.0417766475487547,2023-08-06,45.8926820774601,10.8449112675339,15004,14542,45.8926820774601,10.8449112675339,13956.9375,13681.1333333333,14094.7647058824,13749.5333333333,14374.5882352941,13869.4705882353,14496.7894736842,13993.3333333333,2023-08-06,45.8502097308228,10.8500496309581,1011.20603603087,2023-07-30,2023-07-23,2023-07-30,2023-07-23,69.6431754590675,134.004421464234
288,2023-08-06,34,8,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Riva del Garda",,"BG-Sentinel","M",10.844454,45.890818,11,"Italy",2023-08-21,2023-08-06,45.8926820774601,10.8449112675339,0.305441478439425,0.035212700997354,-0.300102249488753,-0.035212700997354,0.336539931472153,0.0406451944327896,-0.327321101038725,-0.0406451944327896,0.0539892234518074,0.0417766475487547,0.0401627218540517,0.0417766475487547,2023-08-06,45.8926820774601,10.8449112675339,15004,14542,45.8926820774601,10.8449112675339,13956.9375,13681.1333333333,14094.7647058824,13749.5333333333,14374.5882352941,13869.4705882353,14496.7894736842,13993.3333333333,2023-08-06,45.8502097308228,10.8500496309581,1011.20603603087,2023-07-30,2023-07-23,2023-07-30,2023-07-23,69.6431754590675,134.004421464234
315,2023-08-06,34,8,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Arco",,"BG-Sentinel","M",10.864102,45.919723,11,"Italy",2023-08-21,2023-08-06,45.9196315359837,10.8628775732163,0.49435998038254,0.124354243542435,-0.44819391634981,-0.124354243542435,0.564269656292061,0.175638555743659,-0.499494637183353,-0.175638555743659,0.098720341051996,0.0723386663450974,0.0705199868831696,0.0723386663450974,2023-08-06,45.9196315359837,10.8628775732163,15070,14503,45.9196315359837,10.8628775732163,14031,13681.2142857143,14184.9333333333,13783.5625,14491.9285714286,13889.5333333333,14590.0666666667,13990,2023-08-06,45.950210188251,10.8500496309581,1299.85523674478,2023-07-30,2023-07-23,2023-07-30,2023-07-23,95.9290893189349,473.13796856438
315,2023-08-06,34,8,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Arco",,"BG-Sentinel","F",10.864102,45.919723,1,"Italy",2023-08-21,2023-08-06,45.9196315359837,10.8628775732163,0.49435998038254,0.124354243542435,-0.44819391634981,-0.124354243542435,0.564269656292061,0.175638555743659,-0.499494637183353,-0.175638555743659,0.098720341051996,0.0723386663450974,0.0705199868831696,0.0723386663450974,2023-08-06,45.9196315359837,10.8628775732163,15070,14503,45.9196315359837,10.8628775732163,14031,13681.2142857143,14184.9333333333,13783.5625,14491.9285714286,13889.5333333333,14590.0666666667,13990,2023-08-06,45.950210188251,10.8500496309581,1299.85523674478,2023-07-30,2023-07-23,2023-07-30,2023-07-23,95.9290893189349,473.13796856438
315,2023-08-06,34,8,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Arco",,"BG-Sentinel","F",10.864102,45.919723,28,"Italy",2023-08-21,2023-08-06,45.9196315359837,10.8628775732163,0.49435998038254,0.124354243542435,-0.44819391634981,-0.124354243542435,0.564269656292061,0.175638555743659,-0.499494637183353,-0.175638555743659,0.098720341051996,0.0723386663450974,0.0705199868831696,0.0723386663450974,2023-08-06,45.9196315359837,10.8628775732163,15070,14503,45.9196315359837,10.8628775732163,14031,13681.2142857143,14184.9333333333,13783.5625,14491.9285714286,13889.5333333333,14590.0666666667,13990,2023-08-06,45.950210188251,10.8500496309581,1299.85523674478,2023-07-30,2023-07-23,2023-07-30,2023-07-23,95.9290893189349,473.13796856438
351,2023-08-06,34,8,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Riva del Garda",,"BG-Sentinel","M",10.855636,45.894986,13,"Italy",2023-08-21,2023-08-06,45.8971736538807,10.8538944203751,0.293842556508184,0.0202827289489858,-0.296537360062484,-0.0202827289489858,0.507050458027265,0.15819435194362,-0.446612327851268,-0.15819435194362,0.164654740836628,0.105093203718305,0.119270227534731,0.105093203718305,2023-08-06,45.8971736538807,10.8538944203751,15175,14536,45.8971736538807,10.8538944203751,13979.1875,13633.8666666667,14145.5,13660.875,14467.5882352941,13854.2222222222,14609.1578947368,13973.5384615385,2023-08-06,45.8502097308228,10.8500496309581,1011.20603603087,2023-07-30,2023-07-23,2023-07-30,2023-07-23,69.6431754590675,134.004421464234
351,2023-08-06,34,8,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Riva del Garda",,"BG-Sentinel","F",10.855636,45.894986,50,"Italy",2023-08-21,2023-08-06,45.8971736538807,10.8538944203751,0.293842556508184,0.0202827289489858,-0.296537360062484,-0.0202827289489858,0.507050458027265,0.15819435194362,-0.446612327851268,-0.15819435194362,0.164654740836628,0.105093203718305,0.119270227534731,0.105093203718305,2023-08-06,45.8971736538807,10.8538944203751,15175,14536,45.8971736538807,10.8538944203751,13979.1875,13633.8666666667,14145.5,13660.875,14467.5882352941,13854.2222222222,14609.1578947368,13973.5384615385,2023-08-06,45.8502097308228,10.8500496309581,1011.20603603087,2023-07-30,2023-07-23,2023-07-30,2023-07-23,69.6431754590675,134.004421464234
351,2023-08-06,34,8,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Riva del Garda",,"BG-Sentinel","F",10.855636,45.894986,14,"Italy",2023-08-21,2023-08-06,45.8971736538807,10.8538944203751,0.293842556508184,0.0202827289489858,-0.296537360062484,-0.0202827289489858,0.507050458027265,0.15819435194362,-0.446612327851268,-0.15819435194362,0.164654740836628,0.105093203718305,0.119270227534731,0.105093203718305,2023-08-06,45.8971736538807,10.8538944203751,15175,14536,45.8971736538807,10.8538944203751,13979.1875,13633.8666666667,14145.5,13660.875,14467.5882352941,13854.2222222222,14609.1578947368,13973.5384615385,2023-08-06,45.8502097308228,10.8500496309581,1011.20603603087,2023-07-30,2023-07-23,2023-07-30,2023-07-23,69.6431754590675,134.004421464234
"CDCRA5",2023-08-06,34,8,2023,,,"Italy",,,,"Trentino-Alto Adige",,"Trentino","Arco",,"CDC-trap","M",10.892337,45.915607,9,"Italy",2023-08-21,2023-08-06,45.915139959563,10.8943186081605,0.52642073778664,0.161167993932499,-0.462273161413563,-0.161167993932499,0.626228626280766,0.223581473563239,-0.534453004445387,-0.223581473563239,0.11253870480862,0.0767289900316864,0.0772749723806323,0.0767289900316864,2023-08-06,45.915139959563,10.8943186081605,15209,14453,45.915139959563,10.8943186081605,13956.2,13615.5714285714,14144.5625,13694.5714285714,14536.9285714286,13863.75,14653.3888888889,13963.9285714286,2023-08-06,45.950210188251,10.8500496309581,1299.85523674478,2023-07-30,2023-07-23,2023-07-30,2023-07-23,95.9290893189349,473.13796856438
