id,station_id,trapid_region,trapid,unique_code,oldid,x,y,dt_placement,week,month,year,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,trap_type,lab,??????? ??????? pools,culex pipiens,sp_cnt_1km,biol_cnt_1km,wc_l_1km,pg_area_1km,fs_area_1km,wc_mean_dist_1000,coast_mean_dist_1000,dem_mean_1km,slope_mean_1km,aspect_mean_1km,waw_mean_1km,flow_accu_1km,culex spp.,region,dt_placement_original,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
503.0,PLSTR01,PLSTR01_CR,PLSTR01_EL43,PLSTR01_CR11,PTNTR0100,24.528194,35.367056,2024-02-25,11.0,2,2024,EL,0.0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL433,RETHYMNO,RETHYMNO,PLATANIAS,Ecodev,,,5.0,,,,,,,,,,,,,5.0,Greece,2024-03-11,2024-02-24,35.36891852399895,24.52625304467538,0.4027454027454028,0.21000893655049155,-0.3704453441295547,-0.21000893655049155,0.1774564968801251,0.3047728191856344,-0.038023647162690334,-0.3047728191856344,0.3157879194931716,0.1634341645789362,0.4725335316525776,0.1634341645789362,2024-02-25,35.368918523998936,24.52625304467538,14559.0,14291.0,35.368918523998936,24.52625304467538,14455.777777777776,14326.444444444443,14426.3,14136.0625,14614.764705882351,14221.260869565218,14912.357142857143,14397.0,2024-02-25,35.350161700863396,24.550112298619418,323.32766055487036,2024-02-18,2024-02-11,2024-02-18,2024-02-11,46.31928925123066,51.64330524764955
742.0,RMLTR04,RMLTR04_CR,RMLTR04_EL43,RMLTR04_CR11,0,24.696072,35.405725,2024-02-25,11.0,2,2024,EL,0.0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL433,RETHYMNO,MYLOPOTAMOS,ROYMELI,Ecodev,,,2.0,,,,,,,,,,,,,2.0,Greece,2024-03-11,2024-02-24,35.40485113536373,24.696932948658105,0.5634897782896631,0.2953244274809161,-0.4864494935669314,-0.2953244274809161,0.6204309675760098,0.3185396239476312,-0.529042595387508,-0.3185396239476312,0.08030302891155121,0.08207776375565916,0.05621854210414701,0.08207776375565916,2024-02-25,35.40485113536373,24.696932948658105,14513.0,14091.0,35.40485113536373,24.696932948658105,14426.363636363636,14061.555555555557,14466.846153846154,14034.5,14617.347826086956,14124.82608695652,15019.388888888889,14284.777777777776,2024-02-25,35.450162158291576,24.650112756047605,333.1097714220973,2024-02-18,2024-02-11,2024-02-18,2024-02-11,30.52801412611734,65.48155725051765
449.0,ADRTR01,ADRTR01_CR,ADRTR01_EL43,ADRTR01_CR11,AMMTR0100,25.706695,35.174189,2024-02-25,11.0,2,2024,EL,0.0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL432,LASITHI,AGIOS NIKOLAOS,AMMOYDARA,Ecodev,,,,,,,,,,,,,,,,,Greece,2024-03-11,2024-02-24,35.175780737913236,25.707537643292646,0.3338083363021019,0.16817472698907954,-0.28351045594789165,-0.16817472698907954,0.22303837725547515,0.1385244486835198,-0.1680608440495244,-0.1385244486835198,0.06380064247311154,0.030373146468278288,0.0771624303845952,0.030373146468278288,2024-02-25,35.17578073791323,25.707537643292646,14664.0,14216.0,35.17578073791323,25.707537643292646,14391.454545454546,14228.428571428569,14451.6,14182.8125,14580.12,14239.2,14997.636363636364,14451.0,2024-02-25,35.15016078600702,25.750117787757638,150.0158157679869,2024-02-18,2024-02-11,2024-02-18,2024-02-11,8.321974218357354,25.86080452625869
471.0,IERTR02,IERTR02_CR,IERTR02_EL43,IERTR02_CR11,IERTR0200,25.726225,35.010131,2024-02-25,11.0,2,2024,EL,0.0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL432,LASITHI,IERAPETRA,IERAPETRA,Ecodev,,,,,,,,,,,,,,,,,Greece,2024-03-11,2024-02-24,35.009592410351104,25.72550394897504,0.33031860226104826,0.2209017166572345,-0.3251433251433251,-0.2209017166572345,0.02637227676301481,0.14563943803565754,0.07361823688459591,-0.14563943803565754,0.006912817303555319,0.026517180982366044,0.02182540819933694,0.026517180982366044,2024-02-25,35.009592410351104,25.72550394897504,14641.0,14171.0,35.009592410351104,25.72550394897504,14366.0,14098.066666666668,14469.333333333336,14141.133333333333,14688.222222222224,14174.3,14958.761904761905,14411.35294117647,2024-02-25,35.05016032857884,25.750117787757638,133.1758608249258,2024-02-18,2024-02-11,2024-02-18,2024-02-11,6.1951043009758,9.707298549183179
733.0,NPOTR01,NPOTR01_CR,NPOTR01_EL43,NPOTR01_CR11,0,25.60898,35.255306,2024-02-25,11.0,2,2024,EL,0.0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL432,LASITHI,AGIOS NIKOLAOS,NEAPOLI,Ecodev,,,,,,,,,,,,,,,,,Greece,2024-03-11,2024-02-24,35.256629113484,25.60872296203949,0.34606986899563325,0.10806560323522804,-0.3590520804629375,-0.10806560323522804,0.4729797602231264,0.2052924214726387,-0.4179462538994989,-0.2052924214726387,0.13847700281070946,0.10230698138386812,0.08439138887957301,0.10230698138386812,2024-02-25,35.256629113484,25.60872296203949,14480.0,14089.0,35.256629113484,25.60872296203949,14286.714285714286,14215.0,14390.454545454546,14070.076923076924,14509.142857142857,14141.952380952383,14844.166666666664,14364.1875,2024-02-25,35.25016124343521,25.650117330329454,221.72703254814138,2024-02-18,2024-02-11,2024-02-18,2024-02-11,23.626057193032466,102.58825425928502
796.0,ANNTR05,ANNTR05_CR,ANNTR05_EL43,ANNTR05_CR11,0,25.720829,35.192766,2024-02-25,11.0,2,2024,EL,0.0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL432,LASITHI,AGIOS NIKOLAOS,AGIOS NIKOLAOS,Ecodev,,,,,,,,,,,,,,,,,Greece,2024-03-11,2024-02-24,35.193747043595636,25.721012372554444,-0.27472527472527475,0.40425531914893625,0.5423023578363385,-0.40425531914893625,0.12089609887987635,0.19620774938169827,-0.02435580656547825,-0.19620774938169827,0.0,0.0,0.0,0.0,2024-02-25,35.19374704359562,25.721012372554444,,,35.19374704359562,25.721012372554444,,,,,,,,,2024-02-25,35.15016078600702,25.750117787757638,150.0158157679869,2024-02-18,2024-02-11,2024-02-18,2024-02-11,8.321974218357354,25.86080452625869
374.0,EYNTR01,EYNTR01_WG,EYNTR01_EL63,EYNTR01_WG12,EVTR0100,21.535652,38.358698,2024-03-05,12.0,3,2024,EL,0.0,Greece,EL6,CENTRAL GREECE,EL63,WESTERN GREECE,EL631,AETOLIA-ACARNANIA,MESSOLONGHI,EYINOCHORI,Ecodev,,,7.0,,,,,,,,,,,,,7.0,Greece,2024-03-20,2024-03-05,38.36030842011722,21.53486314855711,0.4055013309671695,0.09974542929877342,-0.3805926786751889,-0.09974542929877342,0.5151138208828328,0.19603845111044585,-0.4520700179377134,-0.19603845111044585,0.05348077732480279,0.05988066651472156,0.03177973914907986,0.05988066651472156,2024-03-05,38.36030842011722,21.53486314855711,14377.0,14033.0,38.36030842011722,21.53486314855711,14261.9375,13922.411764705883,14396.857142857143,13994.272727272728,14596.333333333336,14126.235294117649,15007.35,14327.222222222224,2024-03-05,38.35017542370894,21.55009857577387,502.3463955605782,2024-02-27,2024-02-20,2024-02-27,2024-02-20,184.74121700898831,273.8941883397274
369.0,AKOTR01,AKOTR01_WG,AKOTR01_EL63,AKOTR01_WG12,ATTR0100,21.353864,38.434771,2024-03-05,12.0,3,2024,EL,0.0,Greece,EL6,CENTRAL GREECE,EL63,WESTERN GREECE,EL631,AETOLIA-ACARNANIA,MESSOLONGHI,AITOLIKO,Ecodev,,,1.0,,,,,,,,,,,,,1.0,Greece,2024-03-20,2024-03-05,38.43666521926738,21.355200091733188,0.12630966239813735,0.006501950585175558,-0.14327917282127026,-0.006501950585175558,0.061051546678188164,0.20494128209360046,0.023090170517698714,-0.20494128209360046,0.05543503335902708,0.07811551090528272,0.08709156502053693,0.07811551090528272,2024-03-05,38.436665219267375,21.355200091733188,,,38.436665219267375,21.355200091733188,,,,,,,,,2024-03-05,38.45017588113713,21.3500976609175,501.89873543550493,2024-02-27,2024-02-20,2024-02-27,2024-02-20,214.44559966400266,321.94695685239276
379.0,MESTR03,MESTR03_WG,MESTR03_EL63,MESTR03_WG12,MLTR0300,21.431969,38.373936,2024-03-05,12.0,3,2024,EL,0.0,Greece,EL6,CENTRAL GREECE,EL63,WESTERN GREECE,EL631,AETOLIA-ACARNANIA,MESSOLONGHI,MESOLOGGI,Triple Trap,,,10.0,,,,,,,,,,,,,10.0,Greece,2024-03-20,2024-03-05,38.37378314937901,21.43155689088336,0.32579185520362003,0.05419383854283789,-0.3175941540191119,-0.05419383854283789,0.2809297743527186,0.0150215416763753,-0.2943477904891424,-0.0150215416763753,0.0833068948667737,0.05820556462011619,0.054326189578499606,0.05820556462011619,2024-03-05,38.37378314937901,21.43155689088336,14285.0,14088.0,38.37378314937901,21.431556890883357,14194.9,13953.692307692307,14335.875,13995.818181818182,14545.333333333336,14132.727272727272,14933.571428571431,14419.0,2024-03-05,38.35017542370894,21.450098118345682,453.83153390592634,2024-02-27,2024-02-20,2024-02-27,2024-02-20,177.44700064074277,269.0017672344038
377.0,MESTR01,MESTR01_WG,MESTR01_EL63,MESTR01_WG12,MLTR0100,21.487152,38.354477,2024-03-05,12.0,3,2024,EL,0.0,Greece,EL6,CENTRAL GREECE,EL63,WESTERN GREECE,EL631,AETOLIA-ACARNANIA,MESSOLONGHI,MESOLOGGI,Ecodev,,,12.0,,,,,,,,,,,,,12.0,Greece,2024-03-20,2024-03-05,38.355816843696616,21.48545580793053,0.4842443729903537,0.18815958815958814,-0.4081757169005492,-0.18815958815958814,0.42839452808771306,0.13919346830421855,-0.35488428456861776,-0.13919346830421855,0.17923580837937855,0.10091938811923858,0.2106542438241547,0.10091938811923858,2024-03-05,38.355816843696616,21.48545580793053,14405.0,14067.0,38.355816843696616,21.48545580793053,14247.571428571431,13911.6,14365.071428571431,13954.777777777776,14556.95,14105.153846153846,14930.666666666664,14324.615384615383,2024-03-05,38.35017542370894,21.450098118345682,453.83153390592634,2024-02-27,2024-02-20,2024-02-27,2024-02-20,177.44700064074277,269.0017672344038
384.0,KNNTR01,KNNTR01_WG,KNNTR01_EL63,KNNTR01_WG12,KNTR0100,21.593125,38.345239,2024-03-05,12.0,3,2024,EL,0.0,Greece,EL6,CENTRAL GREECE,EL63,WESTERN GREECE,EL631,AETOLIA-ACARNANIA,NAFPAKTIA,KRYONERI,Triple Trap,,,3.0,,,,,,,,,,,,,3.0,Greece,2024-03-20,2024-03-05,38.34683369085542,21.593253642024887,0.34992223950233275,0.12915814904292885,-0.3260584897424705,-0.12915814904292885,0.2656697285606225,0.188767778274224,-0.19404501808780045,-0.188767778274224,0.1194419451392018,0.07032747517046548,0.12197841271732125,0.07032747517046548,2024-03-05,38.34683369085542,21.593253642024887,14410.0,13813.0,38.34683369085542,21.593253642024887,14240.142857142857,13944.235294117649,14367.571428571431,13998.769230769229,14569.375,14061.6,14830.578947368424,14371.6,2024-03-05,38.35017542370894,21.55009857577387,502.3463955605782,2024-02-27,2024-02-20,2024-02-27,2024-02-20,184.74121700898831,273.8941883397274
383.0,GALTR01,GALTR01_WG,GALTR01_EL63,GALTR01_WG12,GLTR0100,21.559501,38.350355,2024-03-05,12.0,3,2024,EL,0.0,Greece,EL6,CENTRAL GREECE,EL63,WESTERN GREECE,EL631,AETOLIA-ACARNANIA,NAFPAKTIA,GALATAS,Ecodev,,,21.0,,,,,,,,,,,,,21.0,Greece,2024-03-20,2024-03-05,38.351325267276025,21.5573210306601,0.28189687617613857,0.20566371681415926,-0.2065178887708112,-0.20566371681415926,0.3443810000056386,0.20397975986474576,-0.285510856100245,-0.20397975986474576,0.10885944838081717,0.059252179116610924,0.09190768447431433,0.059252179116610924,2024-03-05,38.351325267276025,21.5573210306601,14419.0,14024.0,38.351325267276025,21.5573210306601,14245.9375,13915.176470588234,14379.066666666668,13960.083333333336,14593.842105263158,14129.875,14987.9,14362.5625,2024-03-05,38.35017542370894,21.55009857577387,502.3463955605782,2024-02-27,2024-02-20,2024-02-27,2024-02-20,184.74121700898831,273.8941883397274
602.0,ARITR01,ARITR01_WG,ARITR01_EL63,ARITR01_WG12,0,21.762693,38.333057,2024-03-05,12.0,3,2024,EL,0.0,Greece,EL6,CENTRAL GREECE,EL63,WESTERN GREECE,EL631,AETOLIA-ACARNANIA,NAFPAKTIA,ANTIRRIO,Ecodev,,,1.0,,,,,,,,,,,,,1.0,Greece,2024-03-20,2024-03-05,38.333358961593625,21.76393354600761,0.3839307787391843,0.14035445100835206,-0.3650329188002927,-0.14035445100835206,0.3018778500365657,0.16955271161614155,-0.23062995032707376,-0.16955271161614155,0.2261265248606053,0.11689911389643555,0.259099739709747,0.11689911389643555,2024-03-05,38.333358961593625,21.76393354600761,14528.0,13989.0,38.333358961593625,21.76393354600761,14283.909090909092,14054.785714285714,14319.5,14095.0,14505.157894736842,14100.181818181818,14822.8125,14365.142857142857,2024-03-05,38.35017542370894,21.750099490630237,426.3480333980988,2024-02-27,2024-02-20,2024-02-27,2024-02-20,163.90377283957787,237.25923784356564
385.0,NAYTR01,NAYTR01_WG,NAYTR01_EL63,NAYTR01_WG12,NATR0100,21.835358,38.393231,2024-03-05,12.0,3,2024,EL,0.0,Greece,EL6,CENTRAL GREECE,EL63,WESTERN GREECE,EL631,AETOLIA-ACARNANIA,NAFPAKTIA,NAYPAKTOS,Ecodev,,,3.0,,,,,,,,,,,,,3.0,Greece,2024-03-20,2024-03-05,38.3917494550614,21.835798768737174,0.10627821091505946,0.0022304832713754253,-0.08360128617363342,-0.0022304832713754253,0.16504921239925704,0.17076365851686226,-0.06571205080750793,-0.17076365851686226,0.1152668706283322,0.1056269795126716,0.09827928870476464,0.1056269795126716,2024-03-05,38.3917494550614,21.835798768737174,14560.0,14112.0,38.3917494550614,21.835798768737174,14285.133333333333,13964.444444444443,14313.266666666665,14079.428571428569,14464.411764705883,14060.625,14830.190476190475,14384.8,2024-03-05,38.35017542370894,21.85009994805842,498.06701901442943,2024-02-27,2024-02-20,2024-02-27,2024-02-20,162.20171633176506,246.74219422247486
364.0,ANTTR01,ANTTR01_WG,ANTTR01_EL63,ANTTR01_WG12,ANTR0100,20.80505,38.870762,2024-03-05,12.0,3,2024,EL,0.0,Greece,EL6,CENTRAL GREECE,EL63,WESTERN GREECE,EL631,AETOLIA-ACARNANIA,AKTIO-VONITSA,AGIOS NIKOLAOS,Triple Trap,,,6.0,,,,,,,,,,,,,6.0,Greece,2024-03-20,2024-03-05,38.87234813206539,20.807227768420233,0.2377682403433476,0.3720266412940057,-0.03741007194244601,-0.3720266412940057,0.3465466760767845,0.3571779610936225,-0.1816773381983492,-0.3571779610936225,0.1635317014655431,0.0844658549116749,0.1967849468245908,0.0844658549116749,2024-03-05,38.87234813206538,20.807227768420233,14458.0,14100.0,38.87234813206538,20.807227768420233,14188.722222222224,13952.105263157895,14284.285714285714,14032.615384615383,14451.833333333336,14118.5,14750.52380952381,14364.64705882353,2024-03-05,38.85017771084987,20.850095373776572,480.92496204114957,2024-02-27,2024-02-20,2024-02-27,2024-02-20,167.14743661944522,233.67671866005125
365.0,VONTR01,VONTR01_WG,VONTR01_EL63,VONTR01_WG12,VOTR0100,20.884433,38.916663,2024-03-05,12.0,3,2024,EL,0.0,Greece,EL6,CENTRAL GREECE,EL63,WESTERN GREECE,EL631,AETOLIA-ACARNANIA,AKTIO-VONITSA,VONITSA,Ecodev,,,4.0,,,,,,,,,,,,,4.0,Greece,2024-03-20,2024-03-05,38.917263896271365,20.8835845675704,0.48277535177098496,0.16065324724648694,-0.431046593303676,-0.16065324724648694,0.3371747368395988,0.13260554498933216,-0.2635501419416288,-0.13260554498933216,0.1864163037409897,0.10078337475177128,0.21175972521571887,0.10078337475177128,2024-03-05,38.917263896271365,20.8835845675704,14299.0,14122.0,38.917263896271365,20.8835845675704,14179.4375,14016.842105263158,14235.333333333336,14061.166666666664,14427.210526315792,14206.25,14762.631578947368,14426.444444444443,2024-03-05,38.95017816827805,20.850095373776572,500.1598918668169,2024-02-27,2024-02-20,2024-02-27,2024-02-20,154.20977716473863,200.3058818988502
