"station_id","x","y","dt_placement","week","month","year","country_code","nuts0_code","nuts0_name","nuts1_code","nuts1_name","nuts2_code","nuts2_name","nuts3_code","nuts3_name","lau1_municipality","lau2_settlement","trap_type","no_pools","poolsize","no_pos_pools","wnv_mir","culex.spp","culex.pipiens","dt_placement_original","region","indices_image_date","indices_lat","indices_lon","ndvi","ndmi","ndwi","ndbi","ndvi_mean","ndmi_mean","ndwi_mean","ndbi_mean","ndvi_std","ndmi_std","ndwi_std","ndbi_std","lst_image_date","lst_lat","lst_lon","lst_day","lst_night","monthly_lst_lat","monthly_lst_lon","lst_jan_day_mean","lst_jan_night_mean","lst_feb_day_mean","lst_feb_night_mean","lst_mar_day_mean","lst_mar_night_mean","lst_apr_day_mean","lst_apr_night_mean","indices_image_date","indices_lat","indices_lon","acc_rainfall_jan","dt_placement_minus_7","dt_placement_minus_14","dt_placement_minus_7_avail","dt_placement_minus_14_avail","acc_rainfall_1week","acc_rainfall_2week"
385,12.123522,45.139014,2023-05-21,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH35","Venezia","Cavarzere",,"CDC-CO2",10,"100-100-100-100-100-100-100-100-100-69",0,,969,969,2023-06-05,"Veneto",2023-05-18,45.1380972387996,12.1250105474043,0.263101316850309,0.00556268720581941,-0.293696669419213,-0.00556268720581941,0.369939216389873,0.209613964066971,-0.317254251080035,-0.209613964066971,0.07460659340392,0.0630223545844188,0.0715719433775559,0.0630223545844188,2023-05-21,45.1380972387996,12.1250105474043,14918,14317,45.1380972387996,12.1250105474043,13976.1428571429,13684.7142857143,14047.1111111111,13605.6153846154,14485.4166666667,13906.75,14753.2307692308,13959.2222222222,2023-05-21,45.1502065288255,12.1500555775245,479.100505026057,2023-05-14,2023-05-07,2023-05-14,2023-05-07,59.2886288920417,134.246435368434
165,11.210249,45.157135,2023-05-21,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH31","Verona","Casaleone",,"CDC-CO2",10,"100-100-100-100-100-100-100-100-100-100",0,,1504,1504,2023-06-05,"Veneto",2023-05-18,45.156063544482,11.2087289576023,0.506831767719898,0.260582246829791,-0.448389082700595,-0.260582246829791,0.487303852340806,0.255675296383552,-0.421026309571703,-0.255675296383552,0.137323050214245,0.10185117563167,0.0881435291282981,0.10185117563167,2023-05-21,45.156063544482,11.2087289576023,14915,14427,45.156063544482,11.2087289576023,13958.5,13670.8,14096.5,13585.4,14606.3888888889,13921.3636363636,14734,13974.4444444444,2023-05-21,45.1502065288255,11.2500514606708,145.285486466964,2023-05-14,2023-05-07,2023-05-14,2023-05-07,4.2440861511277,65.4748153170804
337,11.34443,45.243415,2023-05-21,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH31","Verona","Minerbe",,"CDC-CO2",2,"100-56",0,,156,156,2023-06-05,"Veneto",2023-05-18,45.2414034964734,11.3434762502202,0.377181887174298,0.125025831783426,-0.34719128928483,-0.125025831783426,0.408838471060261,0.227287935129286,-0.350129806907718,-0.227287935129286,0.0567485601893601,0.116070367120558,0.0585647104162104,0.116070367120558,2023-05-21,45.2414034964734,11.3434762502202,14995,14281,45.2414034964734,11.3434762502202,13976.7142857143,13655.1666666667,14014.5454545455,13608.5333333333,14558.9375,13955.3333333333,14694.5625,13982.5454545455,2023-05-21,45.2502069862537,11.350051918099,148.521442365935,2023-05-14,2023-05-07,2023-05-14,2023-05-07,4.73595763804042,66.3270891689754
380,11.348957,45.142783,2023-05-21,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH31","Verona","Villa Bartolomea",,"CDC-CO2",10,"100-100-100-100-100-100-100-100-100-100",0,,2658,2658,2023-06-05,"Veneto",2023-05-18,45.1425888152202,11.3479678266408,0.535893918609968,0.348725155591247,-0.469057511480429,-0.348725155591247,0.406180460039572,0.241527016015566,-0.351239128841717,-0.241527016015566,0.0701493818139011,0.115399579193508,0.0502404008453202,0.115399579193508,2023-05-21,45.1425888152202,11.3479678266408,14945,14111,45.1425888152202,11.3479678266408,13887.6,13638.2,14033.1,13599.2857142857,14526.2105263158,13899.5,14676.25,13980.8181818182,2023-05-21,45.1502065288255,11.350051918099,161.217021843942,2023-05-14,2023-05-07,2023-05-14,2023-05-07,7.45322425977793,70.0400387289701
325,11.828016,45.212872,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH36","Padova","Tribano",,"CDC-CO2",10,"100-100-100-100-100-100-100-100-100-100",0,,1445,1445,2023-06-07,"Veneto",2023-05-23,45.2144540379498,11.8285665036448,0.431533269045323,0.146996329920804,-0.407776197249881,-0.146996329920804,0.315101070154578,0.419161676646707,-0.21227621483376,-0.419161676646707,0,0,0,0,2023-05-23,45.2144540379498,11.8285665036448,15154,14383,45.2144540379498,11.8285665036448,13985.8571428571,13665,14052.1111111111,13539.3846153846,14521.4615384615,13894.2727272727,14667.3333333333,13942.5833333333,2023-05-23,45.2502069862537,11.8500542052399,333.538119476958,2023-05-16,2023-05-09,2023-05-16,2023-05-09,32.3647084639233,105.63608072538
390,11.832971,45.340596,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH36","Padova","Albignasego",,"CDC-CO2",5,"100-100-100-100-65",0,,465,465,2023-06-07,"Veneto",2023-05-23,45.3402181777265,11.8330580800654,0.489208633093525,0.278040749125334,-0.432856483617905,-0.278040749125334,0.422370100960371,0.212452495871514,-0.376971596814036,-0.212452495871514,0.144694113241761,0.119738247664884,0.111434269156001,0.119738247664884,2023-05-23,45.3402181777265,11.8330580800654,15137,14122,45.3402181777265,11.8330580800654,14016.3333333333,13670.5,14073.1111111111,13571.2307692308,14529.5714285714,13901.8333333333,14706,13969.2222222222,2023-05-23,45.3502074436819,11.8500542052399,320.320278349827,2023-05-16,2023-05-09,2023-05-16,2023-05-09,10.620725359564,78.9178456913505
374,11.649377,45.743659,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH32","Vicenza","Marostica",,"CDC-CO2",1,20,0,,20,20,2023-06-07,"Veneto",2023-05-23,45.7444600555803,11.6489034468209,0.611859838274933,0.221087803972526,-0.526218097447796,-0.221087803972526,0.539547001553678,0.170177877207466,-0.473087683525742,-0.170177877207466,0.12825864709822,0.100439532596067,0.0876348259307023,0.100439532596067,2023-05-23,45.7444600555803,11.6489034468209,15113,14036,45.7444600555803,11.6489034468209,14072,13660.1428571429,14140.3076923077,13713.3846153846,14495.7692307692,13920.7777777778,14621.625,13980,2023-05-23,45.7502092733946,11.6500532903836,174.61392104032,2023-05-16,2023-05-09,2023-05-16,2023-05-09,10.221133231069,42.5035383653594
374,11.649377,45.743659,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH32","Vicenza","Marostica",,"Gravid ",1,6,0,,6,6,2023-06-07,"Veneto",2023-05-23,45.7444600555803,11.6489034468209,0.611859838274933,0.221087803972526,-0.526218097447796,-0.221087803972526,0.539547001553678,0.170177877207466,-0.473087683525742,-0.170177877207466,0.12825864709822,0.100439532596067,0.0876348259307023,0.100439532596067,2023-05-23,45.7444600555803,11.6489034468209,15113,14036,45.7444600555803,11.6489034468209,14072,13660.1428571429,14140.3076923077,13713.3846153846,14495.7692307692,13920.7777777778,14621.625,13980,2023-05-23,45.7502092733946,11.6500532903836,174.61392104032,2023-05-16,2023-05-09,2023-05-16,2023-05-09,10.221133231069,42.5035383653594
6,12.139038,45.36125,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH35","Venezia","Campagna Lupia",,"CDC-CO2",4,"100-100-100-36",0,,336,336,2023-06-07,"Veneto",2023-05-23,45.3626760598295,12.1384852766661,0.400337837837838,0.13406292749658,-0.340339531123686,-0.13406292749658,0.38219601235608,0.383750351419736,-0.281437125748503,-0.383750351419736,0,0,0,0,2023-05-23,45.3626760598295,12.1384852766661,14990,14288,45.3626760598295,12.1384852766661,13975.8571428571,13689.5714285714,14019.7,13596.4615384615,14587.2857142857,13936.8181818182,14637.1333333333,14077.1111111111,2023-05-23,45.3502074436819,12.1500555775245,371.446584186691,2023-05-16,2023-05-09,2023-05-16,2023-05-09,26.5702768591,101.226661261986
392,12.223217,45.510817,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH35","Venezia","Venezia",,"CDC-CO2",9,"100-100-100-100-100-100-100-100-49",0,,847,847,2023-06-07,"Veneto",2023-05-23,45.5108980817092,12.2238252286575,0.219080262782062,0.132997079904433,-0.187204450625869,-0.132997079904433,0.294389945309649,0.162224060373565,-0.256725029082125,-0.162224060373565,0.10223210421057,0.0680416714732944,0.0864305138649678,0.0680416714732944,2023-05-23,45.5108980817092,12.2238252286575,15217,14331,45.5108980817092,12.2238252286575,14016,13650.4,14088.1818181818,13639,14611.1818181818,13982.75,14707.8333333333,14025.25,2023-05-23,45.5502083585383,12.2500560349527,200.313794049667,2023-05-16,2023-05-09,2023-05-16,2023-05-09,3.96992677939124,62.3743566035992
314,12.260767,45.594461,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH34","Treviso","Preganziol",,"CDC-CO2",8,"100-100-100-100-100-100-100-58",0,,758,758,2023-06-07,"Veneto",2023-05-23,45.5962380337006,12.2597578400222,,,,,0.350328674839455,0.144375533945016,-0.306165398258572,-0.144375533945016,0.0698091543816719,0.0540963755934881,0.0412906120421134,0.0540963755934881,2023-05-23,45.5962380337006,12.2597578400222,15148,14312,45.5962380337006,12.2597578400222,13969.8571428571,13618.2,14086.6923076923,13561.0714285714,14521.25,13907,14621.3571428571,13945.6666666667,2023-05-23,45.5502083585383,12.2500560349527,200.313794049667,2023-05-16,2023-05-09,2023-05-16,2023-05-09,3.96992677939124,62.3743566035992
353,11.910472,45.725139,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH34","Treviso","Riese Pio X",,"CDC-CO2",2,"100-31",0,,131,131,2023-06-07,"Veneto",2023-05-23,45.7264937498979,11.9094148792156,0.526302667663924,0.177760677183532,-0.460749224528752,-0.177760677183532,0.50330961916294,0.186680704933457,-0.44409052953439,-0.186680704933457,0.0920120213744544,0.0843531532731828,0.0633196960599039,0.0843531532731828,2023-05-23,45.7264937498979,11.9094148792156,15189,14117,45.7264937498979,11.9094148792156,14007.1428571429,13594,14125.7857142857,13559.8,14513.0666666667,13833.5,14688.0909090909,13960.2,2023-05-23,45.7502092733946,11.9500546626681,118.925174964737,2023-05-16,2023-05-09,2023-05-16,2023-05-09,1.2641399995191,35.5921603142051
354,12.089294,45.737439,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH34","Treviso","Trevignano",,"CDC-CO2",1,89,0,,89,89,2023-06-07,"Veneto",2023-05-23,45.7354769027391,12.0890779360395,0.317410433689503,0.223584354932866,-0.293028994447872,-0.223584354932866,0.409698558322411,0.205829596412556,-0.354318811382523,-0.205829596412556,0,0,0,0,2023-05-23,45.7354769027391,12.0890779360395,15227,14105,45.7354769027391,12.0890779360395,13991.375,13593,14157,13586.1333333333,14555.8666666667,13935.375,14761,13913,2023-05-23,45.7502092733946,12.0500551200963,111.767842180445,2023-05-16,2023-05-09,2023-05-16,2023-05-09,0.643867275095545,42.4142151310807
361,12.255492,45.700641,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH34","Treviso","Villorba",,"CDC-CO2",1,9,0,,9,9,2023-06-07,"Veneto",2023-05-23,45.6995442913743,12.2552662636016,0.423275600121544,0.199795081967213,-0.35493202198438,-0.199795081967213,0.454613924436583,0.200487254598352,-0.386629480302802,-0.200487254598352,0.10877057206458,0.0652803811471007,0.086732983599663,0.0652803811471007,2023-05-23,45.6995442913743,12.2552662636016,15240,14120,45.6995442913743,12.2552662636016,14009.5714285714,13616,14121.6666666667,13573.1428571429,14491.75,13976,14712.4545454545,13925.1666666667,2023-05-23,45.7502092733946,12.2500560349527,132.910429991694,2023-05-16,2023-05-09,2023-05-16,2023-05-09,0.952900187461637,59.7578397033503
378,11.683377,45.207218,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH37","Rovigo","Este","Deserto","CDC-CO2",8,"100-100-100-100-100-100-100-43",0,,743,743,2023-06-07,"Veneto",2023-05-23,45.2054708851086,11.6848360581857,0.605033881897386,0.407709288503991,-0.530084902177925,-0.407709288503991,0.47728755662491,0.279392868229139,-0.420634525668719,-0.279392868229139,0.0994506099689353,0.0817454563081325,0.0828805091601784,0.0817454563081325,2023-05-23,45.2054708851086,11.6848360581857,15097,14374,45.2054708851086,11.6848360581857,13955.875,13649.2,14049.75,13581.4285714286,14449.5333333333,13897.5555555556,14670.8,13972.4166666667,2023-05-23,45.2502069862537,11.6500532903836,232.702722987102,2023-05-16,2023-05-09,2023-05-16,2023-05-09,10.654455322685,77.0384723738825
387,11.771234,45.070988,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH37","Rovigo","Rovigo",,"CDC-CO2",10,"100-100-100-100-100-100-100-100-100-100",0,,1362,1362,2023-06-07,"Veneto",2023-05-23,45.0707235924906,11.7701760101771,0.617831074035454,0.352069716775599,-0.53689945517583,-0.352069716775599,0.56770728581105,0.286177348500621,-0.494596899402478,-0.286177348500621,0.118830220066436,0.127055117992656,0.0898419797389518,0.127055117992656,2023-05-23,45.0707235924906,11.7701760101771,15182,14415,45.0707235924906,11.7701760101771,13990.7142857143,13746.6666666667,14073.25,13600.7857142857,14523.8,13920,14774,14028.4444444444,2023-05-23,45.0502060713973,11.7500537478117,335.159346483575,2023-05-16,2023-05-09,2023-05-16,2023-05-09,25.098291453789,120.502258025925
387,11.771234,45.070988,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH37","Rovigo","Rovigo",,"Gravid ",1,16,0,,16,16,2023-06-07,"Veneto",2023-05-23,45.0707235924906,11.7701760101771,0.617831074035454,0.352069716775599,-0.53689945517583,-0.352069716775599,0.56770728581105,0.286177348500621,-0.494596899402478,-0.286177348500621,0.118830220066436,0.127055117992656,0.0898419797389518,0.127055117992656,2023-05-23,45.0707235924906,11.7701760101771,15182,14415,45.0707235924906,11.7701760101771,13990.7142857143,13746.6666666667,14073.25,13600.7857142857,14523.8,13920,14774,14028.4444444444,2023-05-23,45.0502060713973,11.7500537478117,335.159346483575,2023-05-16,2023-05-09,2023-05-16,2023-05-09,25.098291453789,120.502258025925
388,11.790342,44.975883,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH37","Rovigo","Guarda Veneta",,"CDC-CO2",4,"100-100-100-100",0,,400,400,2023-06-07,"Veneto",2023-05-23,44.9764004876581,11.7881423158595,0.357315306615162,0.112606372452009,-0.354372440375813,-0.112606372452009,0.510240963855422,0.510240963855422,-0.419190489668837,-0.510240963855422,0,0,0,0,2023-05-23,44.9764004876581,11.7881423158595,15051,14364,44.9764004876581,11.7881423158595,13900.6,13683.5,14072.875,13569.1333333333,14473.3333333333,13890.2,14658.5333333333,13892.8888888889,2023-05-23,44.9502056139692,11.7500537478117,554.071963055001,2023-05-16,2023-05-09,2023-05-16,2023-05-09,47.8894476054702,147.797515408369
357,12.882561,46.138072,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH4","Friuli-Venezia-Giulia","ITH41","Pordenone","Spilimbergo",,"CDC-CO2",0,0,0,,0,0,2023-06-07,"Veneto",2023-05-23,46.139718780593,12.8840869624854,0.648472709063595,0.362300848334368,-0.548083705619563,-0.362300848334368,0.548526340591338,0.19495053848324,-0.476690173216298,-0.19495053848324,0.0779577688944022,0.102907394983022,0.0572563513155989,0.102907394983022,2023-05-23,46.139718780593,12.8840869624854,15153,14029,46.139718780593,12.8840869624854,13928.3333333333,13500.2857142857,14100.1875,13507.7692307692,14441.5,13805.7777777778,14587.7,13840.0769230769,2023-05-23,46.1502111031074,12.8500587795218,299.752186942351,2023-05-16,2023-05-09,2023-05-16,2023-05-09,2.42278223694302,27.5874486603134
364,12.821231,46.025438,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH4","Friuli-Venezia-Giulia","ITH41","Pordenone","San Giorgio della Richinvelda",,"CDC-CO2",1,12,0,,12,12,2023-06-07,"Veneto",2023-05-23,46.027429370078,12.821204892597,0.470438328236494,0.128054740957967,-0.404576436222006,-0.128054740957967,0.416702960506173,0.0837149116592632,-0.373451640606738,-0.0837149116592632,0.0333397793963121,0.0397872046871257,0.0216363217680911,0.0397872046871257,2023-05-23,46.027429370078,12.821204892597,15240,14453,46.027429370078,12.821204892597,13920.875,13538,14120.2307692308,13520.5833333333,14489.4,13804.4285714286,14622.0909090909,13883.4545454545,2023-05-23,46.0502106456792,12.8500587795218,256.72675352075,2023-05-16,2023-05-09,2023-05-16,2023-05-09,1.38294291496277,34.2969273607305
395,12.674271,45.983511,2023-05-23,23,5,2023,"IT",0,"ITALY","ITH","North-east","ITH3","Veneto","ITH41","Pordenone","Cordenons",,"CDC-CO2",1,25,0,,25,25,2023-06-07,"Veneto",2023-05-23,45.982513605872,12.6729828707173,0.455839057899902,0.155373831775701,-0.406827880512091,-0.155373831775701,0.41337973520804,0.102563642421856,-0.385190744622984,-0.102563642421856,0.0445759168495768,0.0497448852124705,0.0254430231731262,0.0497448852124705,2023-05-23,45.982513605872,12.6729828707173,15246,13942,45.982513605872,12.6729828707173,13927.375,13571,14137.9230769231,13561.2857142857,14521.7777777778,13885,14637.1818181818,13943.375,2023-05-23,45.950210188251,12.6500578646654,157.359270988498,2023-05-16,2023-05-09,2023-05-16,2023-05-09,0.393806435284205,60.4305019584717
