station_id,x,y,dt_placement,week,month,year,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,trap_type,no_pools,poolsize,no_pos_pools,wnv_mir,culex.spp,culex.pipiens,dt_placement_original,region,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
357,12.882561,46.138072,2023-06-20,27,6,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,Spilimbergo,,CDC-CO2,1,5,0.0,,5,5,2023-07-05,Italy,2023-06-20,46.13971878059296,12.884086962485366,0.3916178458765209,0.033121445299431215,-0.4132723112128146,-0.033121445299431215,0.4061767602358025,0.01653225001831344,-0.4042050943212697,-0.01653225001831344,0.05984393490376212,0.05817757004904234,0.0560658506742436,0.05817757004904234,2023-06-20,46.13971878059296,12.884086962485366,15342.0,14612.0,46.13971878059296,12.884086962485364,13958.875,13479.777777777776,14100.1875,13507.769230769229,14448.0,13780.454545454546,14612.545454545454,13840.076923076924,2023-06-20,46.15021110310738,12.850058779521772,1322.6393265967927,2023-06-13,2023-06-06,2023-06-13,2023-06-06,8.003987160976976,54.905198854161426
364,12.821231,46.025438,2023-06-20,27,6,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,San Giorgio della Richinvelda,,CDC-CO2,1,38,0.0,,38,38,2023-07-05,Italy,2023-06-20,46.027429370078,12.821204892596992,0.5709982788296041,0.11497938616582687,-0.5012335526315789,-0.11497938616582687,0.5251466917780371,0.10291757389446968,-0.4652175646364117,-0.10291757389446968,0.04645125088968274,0.03797651573645172,0.02846569909960279,0.03797651573645172,2023-06-20,46.027429370078,12.821204892596992,15300.0,14660.0,46.027429370078,12.821204892596992,13949.4,13538.142857142857,14120.23076923077,13520.583333333336,14493.181818181818,13783.111111111111,14643.5,13883.454545454546,2023-06-20,46.05021064567919,12.850058779521772,1152.0279687142902,2023-06-13,2023-06-06,2023-06-13,2023-06-06,3.529009392950684,56.4711906099692
395,12.674271,45.983511,2023-06-20,27,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH41,Pordenone,Cordenons,,CDC-CO2,1,5,0.0,,5,5,2023-07-05,Italy,2023-06-20,45.98251360587202,12.672982870717256,0.4590846047156727,0.050774096886965166,-0.40892857142857136,-0.050774096886965166,0.4620406698913238,0.06491323361117755,-0.4252749375410133,-0.06491323361117755,0.057039032673718675,0.044088909389791785,0.03623858534048495,0.044088909389791785,2023-06-20,45.98251360587202,12.672982870717256,15359.0,14569.0,45.98251360587202,12.672982870717256,13955.4,13573.857142857143,14137.923076923076,13561.285714285714,14529.3,13859.2,14658.846153846154,13956.0,2023-06-20,45.950210188251006,12.650057864665403,825.4341568009695,2023-06-13,2023-06-06,2023-06-13,2023-06-06,40.87247354071587,102.56013463434647
405,12.802532,46.198244,2023-06-20,27,6,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,Meduno,,CDC-CO2,0,0,0.0,,0,0,2023-07-05,Italy,2023-06-20,46.19810927406073,12.803238586914599,0.4182344428364689,0.04621015708403232,-0.4300604544506984,-0.04621015708403232,0.4615469032524108,0.07605752999232318,-0.436335816157154,-0.07605752999232318,0.1003853543285588,0.09422060220143684,0.07772706883018983,0.09422060220143684,2023-06-20,46.19810927406072,12.803238586914597,15256.0,14642.0,46.19810927406072,12.803238586914597,13866.857142857143,13560.1,14106.6,13543.1875,14393.428571428569,13818.272727272728,14484.181818181818,13846.583333333336,2023-06-20,46.15021110310738,12.850058779521772,1322.6393265967927,2023-06-13,2023-06-06,2023-06-13,2023-06-06,8.003987160976976,54.905198854161426
221,13.287256,46.105368,2023-06-20,27,6,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Povoletto,,CDC-CO2,1,10,0.0,,10,10,2023-07-05,Italy,2023-06-20,46.10378616922817,13.288328840339188,0.5315353578254407,0.1622884770346495,-0.4876237623762377,-0.1622884770346495,0.4866042557065213,0.12335595110434296,-0.4504696824026752,-0.12335595110434296,0.06781861879425366,0.056191134907662914,0.04226616051497988,0.056191134907662914,2023-06-20,46.10378616922817,13.28832884033918,15302.0,14635.0,46.10378616922817,13.28832884033918,13938.571428571431,13560.75,14096.785714285714,13509.466666666667,14417.545454545454,13766.363636363636,14507.4,13910.454545454546,2023-06-20,46.15021110310738,13.250060609234513,1416.6780974342691,2023-06-13,2023-06-06,2023-06-13,2023-06-06,0.6658820365555584,49.125172322732396
359,13.083686,46.123687,2023-06-20,27,6,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Fagagna,,CDC-CO2,1,5,0.0,,5,5,2023-07-05,Italy,2023-06-20,46.12175247491057,13.081716324991676,0.42181069958847744,0.06430496726992685,-0.3984315709587655,-0.06430496726992685,0.4728207200087864,0.12198269259773425,-0.438484456855896,-0.12198269259773425,0.11106971978100147,0.09590837080743717,0.07109699326095277,0.09590837080743717,2023-06-20,46.12175247491057,13.081716324991676,15288.0,14663.0,46.121752474910565,13.081716324991676,13909.0,13554.125,14075.5625,13536.727272727272,14387.166666666664,13819.3,14565.5,13918.909090909092,2023-06-20,46.15021110310738,13.050059694378142,1301.8300696180086,2023-06-13,2023-06-06,2023-06-13,2023-06-06,1.058006389066577,38.391799391421955
365,13.117108,46.01971,2023-06-20,27,6,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Basiliano,,CDC-CO2,1,31,0.0,,31,31,2023-07-05,Italy,2023-06-20,46.01844621723682,13.117648936356455,0.6401004795615436,0.2617709065354884,-0.5475113122171945,-0.2617709065354884,0.5441551453742804,0.16527891293340596,-0.4924128418046157,-0.16527891293340596,0.06863842349461534,0.07446233682718381,0.039874718239313885,0.07446233682718381,2023-06-20,46.018446217236786,13.117648936356455,15242.0,14654.0,46.01844621723679,13.117648936356456,13906.571428571431,13530.125,14116.5,13535.181818181818,14376.636363636364,13831.9,14615.636363636364,13939.833333333336,2023-06-20,46.05021064567919,13.150060151806327,1371.0977492050588,2023-06-13,2023-06-06,2023-06-13,2023-06-06,9.252133943256922,42.543954183522146
366,13.387753,46.059641,2023-06-20,27,6,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Premariacco,,CDC-CO2,1,36,0.0,,36,36,2023-07-05,Italy,2023-06-20,46.05887040502219,13.387143521592336,0.4083475713937027,0.01835510060007063,-0.4052605942523138,-0.01835510060007063,0.4357779730103728,0.06728594407080096,-0.42771449434402575,-0.06728594407080096,0.05360528913529073,0.054818827881470564,0.04085250420959406,0.054818827881470564,2023-06-20,46.05887040502218,13.387143521592336,15197.0,14654.0,46.05887040502218,13.387143521592336,13958.5,13608.0,14213.727272727272,13605.4,14479.9,13801.923076923076,14612.1,13904.333333333336,2023-06-20,46.05021064567919,13.350061066662697,1685.6965552494948,2023-06-13,2023-06-06,2023-06-13,2023-06-06,57.97316775552463,95.76743604057992
404,13.141326,46.278439,2023-06-20,27,6,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Gemona del Friuli,,CDC-CO2,0,0,0.0,,0,0,2023-07-05,Italy,2023-06-20,46.278957649631494,13.140106818459447,0.4015092375748113,0.025318865410241826,-0.3831535695942476,-0.025318865410241826,0.5134702256547927,0.12324620932958738,-0.4553540393507908,-0.12324620932958738,0.10783090840284257,0.0856444171092093,0.06727813674850162,0.0856444171092093,2023-06-20,46.278957649631494,13.140106818459447,14999.0,14698.0,46.278957649631494,13.140106818459447,13938.142857142857,13561.555555555557,14095.928571428569,13652.571428571431,14446.555555555557,13809.636363636364,14552.4,13957.0,2023-06-20,46.25021156053556,13.150060151806327,1327.1619740320202,2023-06-13,2023-06-06,2023-06-13,2023-06-06,2.245396601036191,38.303849725052714
407,12.968806,46.003133,2023-06-20,27,6,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Sedegliano,,CDC-CO2,2,100-44,0.0,,144,144,2023-07-05,Italy,2023-06-20,46.004971487975006,12.969426914476724,0.5785582255083179,0.17368149802439442,-0.5061728395061729,-0.17368149802439442,0.5243195758268615,0.14386823128632076,-0.4804829144844301,-0.14386823128632076,0.05296225004462374,0.04060801240895623,0.03060414438112385,0.04060801240895623,2023-06-20,46.004971487975006,12.969426914476724,15283.0,14687.0,46.004971487975006,12.969426914476724,13935.625,13574.0,14176.166666666664,13577.6875,14549.222222222224,13831.0,14720.833333333336,13903.0,2023-06-20,46.05021064567919,12.950059236949958,1160.8598583727435,2023-06-13,2023-06-06,2023-06-13,2023-06-06,0.7328367745503783,58.9127201908268
408,13.289388,46.001651,2023-06-20,27,6,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Pavia di Udine,,CDC-CO2,1,55,0.0,,55,55,2023-07-05,Italy,2023-06-20,46.00047991155442,13.288328840339188,0.5025641025641026,0.10984848484848488,-0.4577114427860697,-0.10984848484848488,0.3067867408522542,-0.06288131076238056,-0.3484863704010072,0.06288131076238056,0.09998981853282612,0.08011971865251596,0.051318768768550925,0.08011971865251596,2023-06-20,46.00047991155439,13.28832884033918,15466.0,14150.0,46.0004799115544,13.28832884033918,13921.571428571431,13614.0,14098.846153846154,13597.5,14421.727272727272,13839.166666666664,14604.0,13912.0,2023-06-20,46.05021064567919,13.250060609234513,1559.6783936436877,2023-06-13,2023-06-06,2023-06-13,2023-06-06,48.026087266393006,77.63285100233043
409,13.011548,46.41323,2023-06-20,27,6,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Tolmezzo,,CDC-CO2,1,13,0.0,,13,13,2023-07-05,Italy,2023-06-20,46.41370494224943,13.009851102262106,0.4673731176798661,0.19238613188307274,-0.3920634920634921,-0.19238613188307274,0.3952311946427297,0.12469078254803125,-0.34246012182305463,-0.12469078254803125,0.14050397129286935,0.0890023931629452,0.10854374032940567,0.0890023931629452,2023-06-20,46.413704942249424,13.009851102262106,15115.0,14089.0,46.413704942249424,13.009851102262106,13951.625,13580.0,14003.9375,13649.466666666667,14330.571428571431,13719.642857142857,14460.0,13928.636363636364,2023-06-20,46.450212475391936,13.050059694378142,1461.5598053148424,2023-06-13,2023-06-06,2023-06-13,2023-06-06,0.6104448661208153,7.573216074320953
360,13.522398,45.941135,2023-06-20,27,6,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH43,Gorizia,Romans d'Isonzo,,CDC-CO2,1,6,0.0,,6,6,2023-07-05,Italy,2023-06-20,45.94208941808665,13.521890814210273,0.5428160230271049,0.1436699857752489,-0.4735395189003436,-0.1436699857752489,0.5891770059191457,0.1996372376274208,-0.4992711149382551,-0.1996372376274208,0.1052064710390936,0.10722372093443942,0.06690360852306852,0.10722372093443942,2023-06-20,45.94208941808665,13.521890814210273,15068.0,14414.0,45.942089418086645,13.521890814210273,14035.8,13660.75,14124.090909090908,13617.53846153846,14476.5,13834.3,14569.0,13919.666666666664,2023-06-20,45.950210188251006,13.550061981519068,1728.2834859259092,2023-06-13,2023-06-06,2023-06-13,2023-06-06,75.63284053932875,112.25961625706987
406,13.416025,45.898473,2023-06-20,27,6,2023,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH43,Gorizia,Capriva del Friuli,,CDC-CO2,1,2,0.0,,2,2,2023-07-05,Italy,2023-06-20,45.89717365388066,13.414092980115926,0.5195116633965554,0.13517915309446255,-0.4713953979311801,-0.13517915309446255,0.5320529069849476,0.16297877713683087,-0.4757320000708949,-0.16297877713683087,0.0628653569529563,0.06860998666343321,0.03808452764861157,0.06860998666343321,2023-06-20,45.89717365388066,13.414092980115926,15198.0,14668.0,45.89717365388066,13.414092980115926,13966.2,13574.4,14109.363636363636,13570.53846153846,14473.0,13793.090909090908,14556.454545454546,13919.454545454546,2023-06-20,45.850209730822826,13.450061524090883,1557.959849737148,2023-06-13,2023-06-06,2023-06-13,2023-06-06,96.79801549226977,176.67949615238467
1,12.877089,45.606292,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Caorle,,CDC-CO2,4,100-100-100-23,0.0,,323,323,2023-07-10,Italy,2023-06-25,45.605221186541776,12.875103809644164,0.34083669568910596,0.0434638902660718,-0.3439761600681141,-0.0434638902660718,0.3024259523064421,0.02575811707148136,-0.30198896585077817,-0.02575811707148136,0.12027202337757505,0.07604215843478664,0.09374904667547612,0.07604215843478664,2023-06-25,45.605221186541776,12.875103809644164,15396.0,14638.0,45.605221186541776,12.875103809644164,13994.714285714286,13678.875,14064.0,13578.857142857143,14446.714285714286,13911.8,14485.133333333333,14024.909090909092,2023-06-25,45.65020881596645,12.850058779521772,1554.314209014905,2023-06-18,2023-06-11,2023-06-18,2023-06-11,44.509934610221535,76.9547862567706
1,12.877089,45.606292,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Caorle,,Gravid ,1,3,0.0,,3,3,2023-07-10,Italy,2023-06-25,45.605221186541776,12.875103809644164,0.34083669568910596,0.0434638902660718,-0.3439761600681141,-0.0434638902660718,0.3024259523064421,0.02575811707148136,-0.30198896585077817,-0.02575811707148136,0.12027202337757505,0.07604215843478664,0.09374904667547612,0.07604215843478664,2023-06-25,45.605221186541776,12.875103809644164,15396.0,14638.0,45.605221186541776,12.875103809644164,13994.714285714286,13678.875,14064.0,13578.857142857143,14446.714285714286,13911.8,14485.133333333333,14024.909090909092,2023-06-25,45.65020881596645,12.850058779521772,1554.314209014905,2023-06-18,2023-06-11,2023-06-18,2023-06-11,44.509934610221535,76.9547862567706
3,12.429368,45.55892,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Quarto d'Altino,,CDC-CO2,4,100-100-100-11,0.0,,311,311,2023-07-10,Italy,2023-06-25,45.56030542233582,12.430437744004966,0.6255152961596876,0.25221460805615914,-0.5588847274240534,-0.25221460805615914,0.6123075752729356,0.26952208160392743,-0.5378921075774529,-0.26952208160392743,0.13286125000705126,0.13573356625317226,0.10320472866268796,0.13573356625317226,2023-06-25,45.56030542233582,12.430437744004966,15166.0,14585.0,45.560305422335816,12.430437744004966,13967.333333333336,13627.5,14096.333333333336,13565.375,14565.2,13890.9,14680.0,13980.818181818182,2023-06-25,45.55020835853827,12.450056949809031,1169.0060242538239,2023-06-18,2023-06-11,2023-06-18,2023-06-11,34.65494763082825,63.70351848896826
198,12.797359,45.826409,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Cinto di Caomaggiore,,CDC-CO2,3,100-100-15,0.0,,215,215,2023-07-10,Italy,2023-06-25,45.82530843115109,12.798747010494,0.5228399895588619,0.2096205681111341,-0.4606910365548322,-0.2096205681111341,0.4484821535695769,0.16531325315580198,-0.3521224580372733,-0.16531325315580198,0.1442808471549633,0.0830916013622741,0.15867111027249595,0.0830916013622741,2023-06-25,45.82530843115109,12.798747010494,15353.0,14587.0,45.82530843115109,12.798747010494,13956.875,13661.222222222224,14133.909090909092,13587.933333333332,14501.090909090908,13860.2,14586.384615384617,13933.4,2023-06-25,45.850209730822826,12.750058322093587,933.8426986428531,2023-06-18,2023-06-11,2023-06-18,2023-06-11,81.7183068357408,137.85633439323283
199,12.859687,45.690322,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Concordia Sagittaria,,CDC-CO2,2,100-65,0.0,,165,165,2023-07-10,Italy,2023-06-25,45.69056113853314,12.861629080382373,0.4364556962025316,0.1579591836734694,-0.3947885939036382,-0.1579591836734694,0.3422164065225314,0.0955373809303107,-0.3496393339883703,-0.0955373809303107,0.11216082641998036,0.08088864678979618,0.07254869875210428,0.08088864678979618,2023-06-25,45.69056113853314,12.861629080382373,15264.0,14619.0,45.69056113853314,12.861629080382373,13957.2,13674.222222222224,14103.8,13635.933333333332,14408.416666666664,13907.888888888889,14559.8,13988.166666666664,2023-06-25,45.65020881596645,12.850058779521772,1554.314209014905,2023-06-18,2023-06-11,2023-06-18,2023-06-11,44.509934610221535,76.9547862567706
307,12.658373,45.674905,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Ceggia,,CDC-CO2,5,100-100-100-100-60,0.0,,460,460,2023-07-10,Italy,2023-06-25,45.677086409271354,12.659508141455461,0.44239979833627424,0.1037808641975309,-0.3922141119221411,-0.1037808641975309,0.4868913492379279,0.14790906378239335,-0.4487057332353173,-0.14790906378239335,0.11274987868386095,0.10364348956092206,0.0786204053388598,0.10364348956092206,2023-06-25,45.677086409271354,12.659508141455461,15357.0,14643.0,45.677086409271354,12.659508141455461,14023.25,13601.625,14161.625,13524.571428571431,14533.0,13826.4,14792.933333333332,13895.9,2023-06-25,45.65020881596645,12.650057864665403,1187.3090048410086,2023-06-18,2023-06-11,2023-06-18,2023-06-11,30.945178725756705,69.84269828698598
346,12.084125,45.464148,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Mirano,,CDC-CO2,1,22,0.0,,22,22,2023-07-10,Italy,2023-06-25,45.465982317503254,12.08458635961892,0.4303675048355899,0.172181493956806,-0.4197264218862491,-0.172181493956806,0.4522664457366972,0.14146240429391085,-0.42861495280681977,-0.14146240429391085,0.08150180207046685,0.0912130582953394,0.05722631465876581,0.0912130582953394,2023-06-25,45.465982317503254,12.08458635961892,15369.0,14616.0,45.465982317503254,12.08458635961892,13995.4,13648.222222222224,14054.5,13558.846153846154,14606.75,13879.363636363636,14691.0,13999.9,2023-06-25,45.45020790111008,12.050055120096292,871.4177902021911,2023-06-18,2023-06-11,2023-06-18,2023-06-11,25.25904631614685,37.271925371402176
347,12.975591,45.694464,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,San Michele al Tagliamento,,CDC-CO2,3,100-100-20,0.0,,220,220,2023-07-10,Italy,2023-06-25,45.695052714953746,12.973918490897322,0.8033818324813212,0.5110378912685338,-0.6985185185185184,-0.5110378912685338,0.5137906120484592,0.18559774477868107,-0.4780473592841026,-0.18559774477868107,0.13808645886928408,0.14642439469267293,0.1027075138895202,0.14642439469267293,2023-06-25,45.695052714953746,12.973918490897322,15347.0,14610.0,45.695052714953746,12.973918490897322,13949.625,13640.142857142857,14077.444444444443,13620.235294117649,14412.571428571431,13830.3,14529.25,13904.2,2023-06-25,45.65020881596645,12.950059236949958,1685.412823662511,2023-06-18,2023-06-11,2023-06-18,2023-06-11,56.69233174948022,78.92829063010868
384,12.637082,45.544211,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,Jesolo,,CDC-CO2,1,74,0.0,,74,74,2023-07-10,Italy,2023-06-25,45.54233911665342,12.637050259352472,0.4783369803063458,0.11595639246778988,-0.4469907903191261,-0.11595639246778988,0.3840181338527952,0.048647622898510455,-0.37535228224735423,-0.048647622898510455,0.08594384989629135,0.06349290106445309,0.06275211900653797,0.06349290106445309,2023-06-25,45.54233911665342,12.637050259352472,15353.0,14774.0,45.54233911665342,12.637050259352472,13977.75,13635.625,14075.571428571431,13591.642857142857,14386.222222222224,13918.111111111111,14611.307692307693,13983.9,2023-06-25,45.55020835853827,12.650057864665403,1486.732387990065,2023-06-18,2023-06-11,2023-06-18,2023-06-11,9.557978771394119,43.272166597424075
389,12.985235,45.771308,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH35,Venezia,San Michele al Tagliamento,San Giorgio,CDC-CO2,5,100-100-100-100-29,0.0,,429,429,2023-07-10,Italy,2023-06-25,45.771409514103915,12.987393220159115,0.40946236559139787,0.07813785162033228,-0.4121956474897652,-0.07813785162033228,0.4369760779639525,0.09285604725202816,-0.4213594488707273,-0.09285604725202816,0.10375085107264376,0.08865319987279452,0.06724794207712155,0.08865319987279452,2023-06-25,45.77140951410391,12.987393220159115,15426.0,,45.77140951410391,12.987393220159115,14045.166666666664,13650.285714285714,14101.5,13629.615384615383,14443.909090909092,13909.888888888889,14552.923076923076,13947.0,2023-06-25,45.75020927339464,12.950059236949958,1187.2606674035487,2023-06-18,2023-06-11,2023-06-18,2023-06-11,46.330580533482134,97.63433085809811
10,11.670841,45.559359,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH36,Padova,Gazzo Padovano,,CDC-CO2,1,54,0.0,,54,54,2023-07-10,Italy,2023-06-25,45.56030542233582,11.671361328923902,0.6388697450034461,0.2608695652173913,-0.5332043842682139,-0.2608695652173913,0.5145023971761602,0.18462863206724608,-0.4501364573257541,-0.18462863206724608,0.1055702802963472,0.0973442960943578,0.0788035329524966,0.0973442960943578,2023-06-25,45.56030542233582,11.671361328923902,15332.0,14670.0,45.560305422335816,11.671361328923902,14029.636363636364,13621.9,14068.75,13566.583333333336,14535.615384615383,13759.636363636364,14658.818181818182,13881.555555555557,2023-06-25,45.55020835853827,11.650053290383552,616.7841597595543,2023-06-18,2023-06-11,2023-06-18,2023-06-11,10.676138406968676,13.542637348058634
341,11.906861,45.591114,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH36,Padova,Santa Giustina in Colle,,CDC-CO2,1,62,0.0,,62,62,2023-07-10,Italy,2023-06-25,45.591746457279996,11.904923302794998,0.3649014302280634,0.08662871210955532,-0.3638470451911935,-0.08662871210955532,0.3703625380057122,0.10575768962840612,-0.3618320928105476,-0.10575768962840612,0.045647026867959656,0.038878356819058886,0.03444602228417512,0.038878356819058886,2023-06-25,45.591746457279996,11.904923302794998,15304.0,14687.0,45.591746457279996,11.904923302794998,13965.555555555557,13634.875,14023.727272727272,13583.733333333335,14531.785714285714,13886.777777777776,14614.166666666664,13927.2,2023-06-25,45.55020835853827,11.950054662668107,720.0153925322884,2023-06-18,2023-06-11,2023-06-18,2023-06-11,42.09632638419862,51.489498280978296
382,11.92895,45.46068,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH36,Padova,Cadoneghe,,CDC-CO2,4,100-100-100-53,0.0,,353,353,2023-07-10,Italy,2023-06-25,45.461490741082656,11.927381184897987,0.27818627450980393,0.08213729897976826,-0.2813267813267813,-0.08213729897976826,0.3033116669962669,0.07498546803529409,-0.30786744553362355,-0.07498546803529409,0.03858531881815682,0.02326168008207372,0.02980347020306164,0.02326168008207372,2023-06-25,45.46149074108265,11.927381184897987,15404.0,14598.0,45.46149074108265,11.927381184897987,14025.307692307693,13628.5,14039.333333333336,13543.714285714286,14542.5,13872.666666666664,14691.76923076923,13955.9,2023-06-25,45.45020790111008,11.950054662668107,831.2977628428562,2023-06-18,2023-06-11,2023-06-18,2023-06-11,26.536211371421814,35.19873334487784
391,11.980783,45.320831,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH36,Padova,Brugine,,CDC-CO2,1,32,0.0,,32,32,2023-07-10,Italy,2023-06-25,45.322251872044106,11.981280101945163,0.45524493459861504,0.12579365079365076,-0.4117939786016422,-0.12579365079365076,0.4993210275055165,0.17839056242101745,-0.4678993269278491,-0.17839056242101745,0.07977453968602907,0.07898462997347472,0.053491195106047586,0.07898462997347472,2023-06-25,45.322251872044106,11.981280101945163,15367.0,14633.0,45.322251872044106,11.981280101945163,13995.2,13626.333333333336,14049.6,13554.615384615383,14475.0,13868.769230769229,14720.333333333336,13963.1,2023-06-25,45.350207443681896,11.950054662668107,940.7093497988171,2023-06-18,2023-06-11,2023-06-18,2023-06-11,7.343494772911072,13.683280179160647
391,11.980783,45.320831,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH36,Padova,Brugine,,Gravid ,1,3,0.0,,3,3,2023-07-10,Italy,2023-06-25,45.322251872044106,11.981280101945163,0.45524493459861504,0.12579365079365076,-0.4117939786016422,-0.12579365079365076,0.4993210275055165,0.17839056242101745,-0.4678993269278491,-0.17839056242101745,0.07977453968602907,0.07898462997347472,0.053491195106047586,0.07898462997347472,2023-06-25,45.322251872044106,11.981280101945163,15367.0,14633.0,45.322251872044106,11.981280101945163,13995.2,13626.333333333336,14049.6,13554.615384615383,14475.0,13868.769230769229,14720.333333333336,13963.1,2023-06-25,45.350207443681896,11.950054662668107,940.7093497988171,2023-06-18,2023-06-11,2023-06-18,2023-06-11,7.343494772911072,13.683280179160647
340,11.73371,45.474447,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH32,Vicenza,Grisignano di Zocco,,CDC-CO2,1,8,0.0,,8,8,2023-07-10,Italy,2023-06-25,45.47496547034446,11.734243398812275,0.396372430471584,0.1372857987000197,-0.3783719264740988,-0.1372857987000197,0.4112343460051924,0.11372812008715018,-0.3969046865971518,-0.11372812008715018,0.11417587020261245,0.10827374453936314,0.07089357513519817,0.10827374453936314,2023-06-25,45.474965470344436,11.734243398812273,15469.0,14670.0,45.474965470344436,11.734243398812273,14024.222222222224,13648.333333333336,14048.2,13551.846153846154,14555.571428571431,13837.5,14638.615384615383,13943.090909090908,2023-06-25,45.45020790111008,11.750053747811737,679.6953993234274,2023-06-18,2023-06-11,2023-06-18,2023-06-11,29.19121962785721,34.55551544204354
376,11.459718,45.701843,2023-06-25,28,6,2023,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH32,Vicenza,Thiene,,CDC-CO2,1,10,0.0,,10,10,2023-07-10,Italy,2023-06-25,45.704035867794936,11.460257237155796,0.4417391304347826,0.1391274476125043,-0.3997467285774589,-0.1391274476125043,0.3803537197751893,0.11372066393035912,-0.3561802922077102,-0.11372066393035912,0.06365531704234477,0.051087179815658336,0.047036213008073424,0.051087179815658336,2023-06-25,45.704035867794936,11.460257237155796,15448.0,14670.0,45.704035867794936,11.460257237155796,14089.5,13634.333333333336,14181.416666666664,13676.428571428569,14620.545454545454,13908.571428571431,14664.0,13905.857142857143,2023-06-25,45.75020927339464,11.450052375527182,735.555671520262,2023-06-18,2023-06-11,2023-06-18,2023-06-11,33.572013546247035,40.275043749425095
