station_id,dt_placement,week,month,year,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,trap_type,aedes albopictus,sex,x,y,region,dt_placement_original,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
CDCRA5,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Arco,,CDC-trap,11,M,10.892337,45.915607,Italy,2024-08-06,2024-07-18,45.915139959563035,10.894318608160448,0.5847663276512591,0.2575854803576633,-0.3000210940991066,-0.2575854803576633,0.5809743742458554,0.2418713461811189,-0.31554685828530904,-0.2418713461811189,0.119235651855416,0.10083789250969136,0.011287360180751441,0.10083789250969136,2024-07-22,45.915139959563035,10.894318608160448,15350.0,14718.0,45.91513995956304,10.894318608160448,13909.764705882351,13551.3,14179.727272727272,13802.2,14458.555555555557,13899.153846153846,14758.666666666664,14130.25,2024-06-02,45.950210188251006,10.850049630958074,215.0308148009439,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
CDCRA6,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Riva del Garda,,CDC-trap,8,M,10.862481,45.882249,Italy,2024-08-06,2024-07-18,45.88369892461886,10.862877573216265,0.5530656028247409,0.2375151111300148,-0.2854128806559117,-0.2375151111300148,0.5422016646411973,0.2538734336275599,-0.2574826777193678,-0.2538734336275599,0.10849575712701083,0.1014047435195271,0.029808476578244127,0.1014047435195271,2024-07-22,45.88369892461886,10.86287757321626,15311.0,14772.0,45.88369892461886,10.86287757321626,13901.45,13634.714285714286,14122.0,13838.0,14339.363636363636,13876.642857142857,14575.833333333336,14095.666666666664,2024-06-02,45.850209730822826,10.850049630958074,212.48075984493698,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
CDCRA6,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Riva del Garda,,CDC-trap,25,F,10.862481,45.882249,Italy,2024-08-06,2024-07-18,45.88369892461886,10.862877573216265,0.5530656028247409,0.2375151111300148,-0.2854128806559117,-0.2375151111300148,0.5422016646411973,0.2538734336275599,-0.2574826777193678,-0.2538734336275599,0.10849575712701083,0.1014047435195271,0.029808476578244127,0.1014047435195271,2024-07-22,45.88369892461886,10.86287757321626,15311.0,14772.0,45.88369892461886,10.86287757321626,13901.45,13634.714285714286,14122.0,13838.0,14339.363636363636,13876.642857142857,14575.833333333336,14095.666666666664,2024-06-02,45.850209730822826,10.850049630958074,212.48075984493698,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
PO-BG-3,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Trento,,BG-Sentinel,17,F,11.160635,46.083488,Italy,2024-08-06,2024-07-18,46.08132828712517,11.15932161697573,0.6407054346008294,0.3177903012455129,-0.3063558224008896,-0.3177903012455129,0.6517665552061555,0.3085723763613003,-0.3218872139178734,-0.3085723763613003,0.07957663636479695,0.06213835306060592,0.021715370546489532,0.06213835306060592,2024-07-22,46.08132828712517,11.15932161697573,15106.0,14783.0,46.08132828712517,11.15932161697573,13819.166666666664,13576.333333333336,14187.363636363636,13787.0,14404.818181818182,13898.5,14611.6,14062.692307692307,2024-06-02,46.05021064567919,11.150051003242629,287.66772446476966,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
PO-BG-3,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Trento,,BG-Sentinel,17,M,11.160635,46.083488,Italy,2024-08-06,2024-07-18,46.08132828712517,11.15932161697573,0.6407054346008294,0.3177903012455129,-0.3063558224008896,-0.3177903012455129,0.6517665552061555,0.3085723763613003,-0.3218872139178734,-0.3085723763613003,0.07957663636479695,0.06213835306060592,0.021715370546489532,0.06213835306060592,2024-07-22,46.08132828712517,11.15932161697573,15106.0,14783.0,46.08132828712517,11.15932161697573,13819.166666666664,13576.333333333336,14187.363636363636,13787.0,14404.818181818182,13898.5,14611.6,14062.692307692307,2024-06-02,46.05021064567919,11.150051003242629,287.66772446476966,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
RA-CDC-1,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Arco,,CDC-trap,50,F,10.891121,45.905765,Italy,2024-08-06,2024-07-18,45.906156806721846,10.88982703173985,0.5384912093264289,0.2119693168180486,-0.3049110365245556,-0.2119693168180486,0.6628216938961012,0.3121447136656369,-0.31526540604617964,-0.3121447136656369,0.0521435111040256,0.04862025578708117,0.01754010470709863,0.04862025578708117,2024-07-22,45.906156806721846,10.88982703173985,15313.0,14702.0,45.906156806721846,10.88982703173985,13874.052631578948,13503.954545454546,14166.454545454546,13781.8,14430.3,13891.076923076924,14734.8,14109.583333333336,2024-06-02,45.950210188251006,10.850049630958074,215.0308148009439,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
RA-CDC-1,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Arco,,CDC-trap,40,F,10.891121,45.905765,Italy,2024-08-06,2024-07-18,45.906156806721846,10.88982703173985,0.5384912093264289,0.2119693168180486,-0.3049110365245556,-0.2119693168180486,0.6628216938961012,0.3121447136656369,-0.31526540604617964,-0.3121447136656369,0.0521435111040256,0.04862025578708117,0.01754010470709863,0.04862025578708117,2024-07-22,45.906156806721846,10.88982703173985,15313.0,14702.0,45.906156806721846,10.88982703173985,13874.052631578948,13503.954545454546,14166.454545454546,13781.8,14430.3,13891.076923076924,14734.8,14109.583333333336,2024-06-02,45.950210188251006,10.850049630958074,215.0308148009439,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
RA-CDC-1,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Arco,,CDC-trap,4,M,10.891121,45.905765,Italy,2024-08-06,2024-07-18,45.906156806721846,10.88982703173985,0.5384912093264289,0.2119693168180486,-0.3049110365245556,-0.2119693168180486,0.6628216938961012,0.3121447136656369,-0.31526540604617964,-0.3121447136656369,0.0521435111040256,0.04862025578708117,0.01754010470709863,0.04862025578708117,2024-07-22,45.906156806721846,10.88982703173985,15313.0,14702.0,45.906156806721846,10.88982703173985,13874.052631578948,13503.954545454546,14166.454545454546,13781.8,14430.3,13891.076923076924,14734.8,14109.583333333336,2024-06-02,45.950210188251006,10.850049630958074,215.0308148009439,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
TN-BG-6,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Trento,,BG-Sentinel,16,F,11.125669,46.058128,Italy,2024-08-06,2024-07-18,46.05887040502219,11.127880582031544,0.2981358621023092,0.04620293670604808,-0.25511168803735784,-0.04620293670604808,0.3212853579268352,0.062027636708590274,-0.2619521184657204,-0.062027636708590274,0.07646312166443964,0.07070966047339618,0.025460279892597054,0.07070966047339618,2024-07-22,46.05887040502218,11.127880582031544,15366.0,14860.0,46.05887040502218,11.127880582031544,13848.0,13644.470588235294,14147.6,13827.4,14430.3,13972.636363636364,14663.777777777776,14125.363636363636,2024-06-02,46.05021064567919,11.150051003242629,287.66772446476966,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
TN-BG-6,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Trento,,BG-Sentinel,10,M,11.125669,46.058128,Italy,2024-08-06,2024-07-18,46.05887040502219,11.127880582031544,0.2981358621023092,0.04620293670604808,-0.25511168803735784,-0.04620293670604808,0.3212853579268352,0.062027636708590274,-0.2619521184657204,-0.062027636708590274,0.07646312166443964,0.07070966047339618,0.025460279892597054,0.07070966047339618,2024-07-22,46.05887040502218,11.127880582031544,15366.0,14860.0,46.05887040502218,11.127880582031544,13848.0,13644.470588235294,14147.6,13827.4,14430.3,13972.636363636364,14663.777777777776,14125.363636363636,2024-06-02,46.05021064567919,11.150051003242629,287.66772446476966,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
TN-BG-9,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Trento,,BG-Sentinel,9,F,11.091284,46.110328,Italy,2024-08-06,2024-07-18,46.108277745648756,11.091947970666759,0.15507578938241634,0.033860847918307214,-0.13919931109398806,-0.033860847918307214,0.2841735124129057,0.10760164727938826,-0.17965979401022264,-0.10760164727938826,0.1563632671315112,0.10077743629782293,0.08236286939029748,0.10077743629782293,2024-07-22,46.108277745648756,11.091947970666759,14929.0,14791.0,46.108277745648756,11.091947970666759,13814.5,13544.5,14149.181818181818,13816.666666666664,14354.555555555557,13828.153846153846,14550.0,14064.3,2024-06-02,46.15021110310738,11.050050545814443,339.80006097996784,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
TN-BG-9,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Trento,,BG-Sentinel,2,M,11.091284,46.110328,Italy,2024-08-06,2024-07-18,46.108277745648756,11.091947970666759,0.15507578938241634,0.033860847918307214,-0.13919931109398806,-0.033860847918307214,0.2841735124129057,0.10760164727938826,-0.17965979401022264,-0.10760164727938826,0.1563632671315112,0.10077743629782293,0.08236286939029748,0.10077743629782293,2024-07-22,46.108277745648756,11.091947970666759,14929.0,14791.0,46.108277745648756,11.091947970666759,13814.5,13544.5,14149.181818181818,13816.666666666664,14354.555555555557,13828.153846153846,14550.0,14064.3,2024-06-02,46.15021110310738,11.050050545814443,339.80006097996784,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
PE-BG-5,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Pergine,,BG-Sentinel,35,F,11.24884,46.050028,Italy,2024-08-06,2024-07-18,46.049887252180994,11.249153145387693,0.4934418445471731,0.22749589801915404,-0.2473142822039688,-0.22749589801915404,0.6212695745176967,0.32468278267756473,-0.27237385380719936,-0.32468278267756473,0.0834509697469522,0.0621639758790479,0.03291622391862959,0.0621639758790479,2024-07-22,46.049887252180994,11.249153145387693,15039.0,14602.0,46.049887252180994,11.249153145387693,13776.842105263158,13539.736842105263,14031.428571428569,13594.666666666664,14308.083333333336,13802.076923076924,14409.833333333336,14050.916666666664,2024-06-02,46.05021064567919,11.250051460670813,304.4443410424119,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
PE-BG-5,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Pergine,,BG-Sentinel,16,M,11.24884,46.050028,Italy,2024-08-06,2024-07-18,46.049887252180994,11.249153145387693,0.4934418445471731,0.22749589801915404,-0.2473142822039688,-0.22749589801915404,0.6212695745176967,0.32468278267756473,-0.27237385380719936,-0.32468278267756473,0.0834509697469522,0.0621639758790479,0.03291622391862959,0.0621639758790479,2024-07-22,46.049887252180994,11.249153145387693,15039.0,14602.0,46.049887252180994,11.249153145387693,13776.842105263158,13539.736842105263,14031.428571428569,13594.666666666664,14308.083333333336,13802.076923076924,14409.833333333336,14050.916666666664,2024-06-02,46.05021064567919,11.250051460670813,304.4443410424119,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
CD-BG-1,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Campodenno,,BG-Sentinel,29,F,11.059084,46.243979,Italy,2024-08-06,2024-07-18,46.24302503826671,11.060506935722575,0.5975883010134524,0.3246048544459457,-0.2265260129078929,-0.3246048544459457,0.631386695053328,0.32192639670309525,-0.2746479041565901,-0.32192639670309525,0.05381506422388434,0.04365193703344378,0.02653316875568628,0.04365193703344378,2024-07-22,46.24302503826671,11.060506935722573,15011.0,14719.0,46.24302503826671,11.060506935722573,13751.846153846154,13468.529411764706,14081.090909090908,13577.4,14372.1,13798.642857142857,14553.0,14029.583333333336,2024-06-02,46.25021156053556,11.050050545814443,286.6667183372708,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
CD-BG-1,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Campodenno,,BG-Sentinel,1,M,11.059084,46.243979,Italy,2024-08-06,2024-07-18,46.24302503826671,11.060506935722575,0.5975883010134524,0.3246048544459457,-0.2265260129078929,-0.3246048544459457,0.631386695053328,0.32192639670309525,-0.2746479041565901,-0.32192639670309525,0.05381506422388434,0.04365193703344378,0.02653316875568628,0.04365193703344378,2024-07-22,46.24302503826671,11.060506935722573,15011.0,14719.0,46.24302503826671,11.060506935722573,13751.846153846154,13468.529411764706,14081.090909090908,13577.4,14372.1,13798.642857142857,14553.0,14029.583333333336,2024-06-02,46.25021156053556,11.050050545814443,286.6667183372708,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
  CL-BG-1,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Calceranica ,,BG-Sentinel,10,F,11.24699,46.003876,Italy,2024-08-06,2024-07-18,46.004971487975006,11.249153145387693,-0.012677485972976256,0.586150703688722,0.7306468678646054,-0.586150703688722,0.2483588149960277,0.4494920388264421,0.2784622151104971,-0.4494920388264421,0.3184093914419373,0.1744263375168646,0.520123609772318,0.1744263375168646,2024-07-22,46.004971487975006,11.249153145387693,14978.0,14644.0,46.004971487975006,11.249153145387693,13783.4,13578.7,13978.5,13524.0,14211.272727272728,13855.0,14347.083333333336,14074.214285714286,2024-06-02,46.05021064567919,11.250051460670813,304.4443410424119,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
  CL-BG-1,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Calceranica ,,BG-Sentinel,9,M,11.24699,46.003876,Italy,2024-08-06,2024-07-18,46.004971487975006,11.249153145387693,-0.012677485972976256,0.586150703688722,0.7306468678646054,-0.586150703688722,0.2483588149960277,0.4494920388264421,0.2784622151104971,-0.4494920388264421,0.3184093914419373,0.1744263375168646,0.520123609772318,0.1744263375168646,2024-07-22,46.004971487975006,11.249153145387693,14978.0,14644.0,46.004971487975006,11.249153145387693,13783.4,13578.7,13978.5,13524.0,14211.272727272728,13855.0,14347.083333333336,14074.214285714286,2024-06-02,46.05021064567919,11.250051460670813,304.4443410424119,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
LE-BG-2,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Levico,,BG-Sentinel,7,F,11.284448,46.00624,Italy,2024-08-06,2024-07-18,46.004971487975006,11.285085756752474,0.6296076427953522,0.3548334118724897,-0.24942243904058906,-0.3548334118724897,0.5910747871447657,0.30349359326392644,-0.2500938527017577,-0.30349359326392644,0.1664188659060049,0.07360642251972452,0.13936892654381,0.07360642251972452,2024-07-22,46.004971487975006,11.285085756752474,14943.0,14619.0,46.004971487975006,11.285085756752474,13760.45,13476.277777777776,13964.214285714286,13400.375,14313.2,13778.0,14411.727272727272,14139.333333333336,2024-06-02,46.05021064567919,11.250051460670813,304.4443410424119,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
LE-BG-2,2024-07-22,32,7,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Levico,,BG-Sentinel,2,M,11.284448,46.00624,Italy,2024-08-06,2024-07-18,46.004971487975006,11.285085756752474,0.6296076427953522,0.3548334118724897,-0.24942243904058906,-0.3548334118724897,0.5910747871447657,0.30349359326392644,-0.2500938527017577,-0.30349359326392644,0.1664188659060049,0.07360642251972452,0.13936892654381,0.07360642251972452,2024-07-22,46.004971487975006,11.285085756752474,14943.0,14619.0,46.004971487975006,11.285085756752474,13760.45,13476.277777777776,13964.214285714286,13400.375,14313.2,13778.0,14411.727272727272,14139.333333333336,2024-06-02,46.05021064567919,11.250051460670813,304.4443410424119,2024-07-15,2024-07-08,2024-06-02,2024-06-02,0.0,0.0
288,2024-08-06,34,8,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Riva del Garda,,BG-Sentinel,50,F,10.844454,45.890818,Italy,2024-08-21,2024-08-03,45.89268207746006,10.84491126753387,0.35010461820664196,0.07741177478456568,-0.2780504154348641,-0.07741177478456568,0.3809067142121072,0.09767728932994517,-0.27741890312606515,-0.09767728932994517,0.07064177101933357,0.0590595286357189,0.014148367819182663,0.0590595286357189,2024-08-06,45.89268207746006,10.84491126753387,15065.0,14811.0,45.89268207746006,10.84491126753387,13931.529411764706,13586.333333333336,14177.4,13736.8,14344.444444444443,13958.166666666664,14576.916666666664,14084.533333333333,2024-06-02,45.850209730822826,10.850049630958074,212.48075984493698,2024-07-30,2024-07-23,2024-06-02,2024-06-02,0.0,0.0
288,2024-08-06,34,8,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Riva del Garda,,BG-Sentinel,5,F,10.844454,45.890818,Italy,2024-08-21,2024-08-03,45.89268207746006,10.84491126753387,0.35010461820664196,0.07741177478456568,-0.2780504154348641,-0.07741177478456568,0.3809067142121072,0.09767728932994517,-0.27741890312606515,-0.09767728932994517,0.07064177101933357,0.0590595286357189,0.014148367819182663,0.0590595286357189,2024-08-06,45.89268207746006,10.84491126753387,15065.0,14811.0,45.89268207746006,10.84491126753387,13931.529411764706,13586.333333333336,14177.4,13736.8,14344.444444444443,13958.166666666664,14576.916666666664,14084.533333333333,2024-06-02,45.850209730822826,10.850049630958074,212.48075984493698,2024-07-30,2024-07-23,2024-06-02,2024-06-02,0.0,0.0
288,2024-08-06,34,8,2024,,,Italy,,,,Trentino-Alto Adige,,Trentino,Riva del Garda,,BG-Sentinel,67,M,10.844454,45.890818,Italy,2024-08-21,2024-08-03,45.89268207746006,10.84491126753387,0.35010461820664196,0.07741177478456568,-0.2780504154348641,-0.07741177478456568,0.3809067142121072,0.09767728932994517,-0.27741890312606515,-0.09767728932994517,0.07064177101933357,0.0590595286357189,0.014148367819182663,0.0590595286357189,2024-08-06,45.89268207746006,10.84491126753387,15065.0,14811.0,45.89268207746006,10.84491126753387,13931.529411764706,13586.333333333336,14177.4,13736.8,14344.444444444443,13958.166666666664,14576.916666666664,14084.533333333333,2024-06-02,45.850209730822826,10.850049630958074,212.48075984493698,2024-07-30,2024-07-23,2024-06-02,2024-06-02,0.0,0.0
