x,y,region,station_id,nuts2_name
20.820043515223496,38.85884140916647,WESTERN GREECE,GR_45,WESTERN GREECE
20.820043515223496,38.87680810076669,WESTERN GREECE,GR_46,WESTERN GREECE
20.820043515223496,38.8947747923669,WESTERN GREECE,GR_47,WESTERN GREECE
20.820043515223496,38.91274148396712,WESTERN GREECE,GR_48,WESTERN GREECE
20.842652719185413,38.78697464276561,WESTERN GREECE,GR_49,WESTERN GREECE
20.842652719185413,38.80494133436583,WESTERN GREECE,GR_50,WESTERN GREECE
20.842652719185413,38.822908025966036,WESTERN GREECE,GR_51,WESTERN GREECE
20.842652719185413,38.84087471756625,WESTERN GREECE,GR_52,WESTERN GREECE
20.842652719185413,38.85884140916647,WESTERN GREECE,GR_53,WESTERN GREECE
20.842652719185413,38.87680810076669,WESTERN GREECE,GR_54,WESTERN GREECE
20.842652719185413,38.8947747923669,WESTERN GREECE,GR_55,WESTERN GREECE
20.842652719185413,38.91274148396712,WESTERN GREECE,GR_56,WESTERN GREECE
20.842652719185413,38.930708175567325,WESTERN GREECE,GR_57,WESTERN GREECE
20.842652719185413,38.94867486716754,WESTERN GREECE,GR_58,WESTERN GREECE
20.86526192314734,38.78697464276561,WESTERN GREECE,GR_59,WESTERN GREECE
20.86526192314734,38.80494133436583,WESTERN GREECE,GR_60,WESTERN GREECE
20.86526192314734,38.822908025966036,WESTERN GREECE,GR_61,WESTERN GREECE
20.86526192314734,38.84087471756625,WESTERN GREECE,GR_62,WESTERN GREECE
20.86526192314734,38.85884140916647,WESTERN GREECE,GR_63,WESTERN GREECE
20.86526192314734,38.87680810076669,WESTERN GREECE,GR_64,WESTERN GREECE
20.86526192314734,38.8947747923669,WESTERN GREECE,GR_65,WESTERN GREECE
20.86526192314734,38.91274148396712,WESTERN GREECE,GR_66,WESTERN GREECE
20.86526192314734,38.930708175567325,WESTERN GREECE,GR_67,WESTERN GREECE
20.86526192314734,38.94867486716754,WESTERN GREECE,GR_68,WESTERN GREECE
20.86526192314734,38.966641558767755,WESTERN GREECE,GR_69,WESTERN GREECE
20.887871127109264,38.69714118476453,WESTERN GREECE,GR_70,WESTERN GREECE
20.887871127109264,38.715107876364755,WESTERN GREECE,GR_71,WESTERN GREECE
20.887871127109264,38.73307456796496,WESTERN GREECE,GR_72,WESTERN GREECE
20.887871127109264,38.751041259565184,WESTERN GREECE,GR_73,WESTERN GREECE
20.887871127109264,38.7690079511654,WESTERN GREECE,GR_74,WESTERN GREECE
20.887871127109264,38.78697464276561,WESTERN GREECE,GR_75,WESTERN GREECE
20.887871127109264,38.80494133436583,WESTERN GREECE,GR_76,WESTERN GREECE
20.887871127109264,38.822908025966036,WESTERN GREECE,GR_77,WESTERN GREECE
20.887871127109264,38.84087471756625,WESTERN GREECE,GR_78,WESTERN GREECE
20.887871127109264,38.85884140916647,WESTERN GREECE,GR_79,WESTERN GREECE
20.887871127109264,38.87680810076669,WESTERN GREECE,GR_80,WESTERN GREECE
20.887871127109264,38.8947747923669,WESTERN GREECE,GR_81,WESTERN GREECE
20.887871127109264,38.91274148396712,WESTERN GREECE,GR_82,WESTERN GREECE
20.887871127109264,38.930708175567325,WESTERN GREECE,GR_83,WESTERN GREECE
20.910480331071188,38.66120780156411,WESTERN GREECE,GR_84,WESTERN GREECE
20.910480331071188,38.67917449316432,WESTERN GREECE,GR_85,WESTERN GREECE
20.910480331071188,38.69714118476453,WESTERN GREECE,GR_86,WESTERN GREECE
20.910480331071188,38.715107876364755,WESTERN GREECE,GR_87,WESTERN GREECE
20.910480331071188,38.73307456796496,WESTERN GREECE,GR_88,WESTERN GREECE
20.910480331071188,38.751041259565184,WESTERN GREECE,GR_89,WESTERN GREECE
20.910480331071188,38.7690079511654,WESTERN GREECE,GR_90,WESTERN GREECE
20.910480331071188,38.78697464276561,WESTERN GREECE,GR_91,WESTERN GREECE
20.910480331071188,38.80494133436583,WESTERN GREECE,GR_92,WESTERN GREECE
20.910480331071188,38.822908025966036,WESTERN GREECE,GR_93,WESTERN GREECE
20.910480331071188,38.84087471756625,WESTERN GREECE,GR_94,WESTERN GREECE
20.910480331071188,38.85884140916647,WESTERN GREECE,GR_95,WESTERN GREECE
20.910480331071188,38.87680810076669,WESTERN GREECE,GR_96,WESTERN GREECE
20.910480331071188,38.8947747923669,WESTERN GREECE,GR_97,WESTERN GREECE
20.910480331071188,38.91274148396712,WESTERN GREECE,GR_98,WESTERN GREECE
20.910480331071188,38.930708175567325,WESTERN GREECE,GR_99,WESTERN GREECE
20.910480331071188,38.94867486716754,WESTERN GREECE,GR_100,WESTERN GREECE
20.933089535033115,38.66120780156411,WESTERN GREECE,GR_101,WESTERN GREECE
20.933089535033115,38.67917449316432,WESTERN GREECE,GR_102,WESTERN GREECE
20.933089535033115,38.69714118476453,WESTERN GREECE,GR_103,WESTERN GREECE
20.933089535033115,38.715107876364755,WESTERN GREECE,GR_104,WESTERN GREECE
20.933089535033115,38.73307456796496,WESTERN GREECE,GR_105,WESTERN GREECE
20.933089535033115,38.751041259565184,WESTERN GREECE,GR_106,WESTERN GREECE
20.933089535033115,38.7690079511654,WESTERN GREECE,GR_107,WESTERN GREECE
20.933089535033115,38.78697464276561,WESTERN GREECE,GR_108,WESTERN GREECE
20.933089535033115,38.80494133436583,WESTERN GREECE,GR_109,WESTERN GREECE
20.933089535033115,38.822908025966036,WESTERN GREECE,GR_110,WESTERN GREECE
20.933089535033115,38.84087471756625,WESTERN GREECE,GR_111,WESTERN GREECE
20.933089535033115,38.85884140916647,WESTERN GREECE,GR_112,WESTERN GREECE
20.933089535033115,38.87680810076669,WESTERN GREECE,GR_113,WESTERN GREECE
20.933089535033115,38.8947747923669,WESTERN GREECE,GR_114,WESTERN GREECE
20.933089535033115,38.91274148396712,WESTERN GREECE,GR_115,WESTERN GREECE
20.933089535033115,38.930708175567325,WESTERN GREECE,GR_116,WESTERN GREECE
20.933089535033115,38.94867486716754,WESTERN GREECE,GR_117,WESTERN GREECE
20.95569873899504,38.66120780156411,WESTERN GREECE,GR_118,WESTERN GREECE
20.95569873899504,38.67917449316432,WESTERN GREECE,GR_119,WESTERN GREECE
20.95569873899504,38.69714118476453,WESTERN GREECE,GR_120,WESTERN GREECE
20.95569873899504,38.715107876364755,WESTERN GREECE,GR_121,WESTERN GREECE
20.95569873899504,38.73307456796496,WESTERN GREECE,GR_122,WESTERN GREECE
20.95569873899504,38.751041259565184,WESTERN GREECE,GR_123,WESTERN GREECE
20.95569873899504,38.7690079511654,WESTERN GREECE,GR_124,WESTERN GREECE
20.95569873899504,38.78697464276561,WESTERN GREECE,GR_125,WESTERN GREECE
20.95569873899504,38.80494133436583,WESTERN GREECE,GR_126,WESTERN GREECE
20.95569873899504,38.822908025966036,WESTERN GREECE,GR_127,WESTERN GREECE
20.95569873899504,38.84087471756625,WESTERN GREECE,GR_128,WESTERN GREECE
20.95569873899504,38.85884140916647,WESTERN GREECE,GR_129,WESTERN GREECE
20.95569873899504,38.87680810076669,WESTERN GREECE,GR_130,WESTERN GREECE
20.95569873899504,38.8947747923669,WESTERN GREECE,GR_131,WESTERN GREECE
20.95569873899504,38.91274148396712,WESTERN GREECE,GR_132,WESTERN GREECE
20.95569873899504,38.930708175567325,WESTERN GREECE,GR_133,WESTERN GREECE
20.95569873899504,38.94867486716754,WESTERN GREECE,GR_134,WESTERN GREECE
20.978307942956963,38.64324110996389,WESTERN GREECE,GR_135,WESTERN GREECE
20.978307942956963,38.66120780156411,WESTERN GREECE,GR_136,WESTERN GREECE
20.978307942956963,38.67917449316432,WESTERN GREECE,GR_137,WESTERN GREECE
20.978307942956963,38.69714118476453,WESTERN GREECE,GR_138,WESTERN GREECE
20.978307942956963,38.715107876364755,WESTERN GREECE,GR_139,WESTERN GREECE
20.978307942956963,38.73307456796496,WESTERN GREECE,GR_140,WESTERN GREECE
20.978307942956963,38.751041259565184,WESTERN GREECE,GR_141,WESTERN GREECE
20.978307942956963,38.7690079511654,WESTERN GREECE,GR_142,WESTERN GREECE
20.978307942956963,38.78697464276561,WESTERN GREECE,GR_143,WESTERN GREECE
20.978307942956963,38.80494133436583,WESTERN GREECE,GR_144,WESTERN GREECE
20.978307942956963,38.822908025966036,WESTERN GREECE,GR_145,WESTERN GREECE
20.978307942956963,38.84087471756625,WESTERN GREECE,GR_146,WESTERN GREECE
20.978307942956963,38.85884140916647,WESTERN GREECE,GR_147,WESTERN GREECE
20.978307942956963,38.87680810076669,WESTERN GREECE,GR_148,WESTERN GREECE
20.978307942956963,38.8947747923669,WESTERN GREECE,GR_149,WESTERN GREECE
20.978307942956963,38.91274148396712,WESTERN GREECE,GR_150,WESTERN GREECE
20.978307942956963,38.930708175567325,WESTERN GREECE,GR_151,WESTERN GREECE
20.978307942956963,38.94867486716754,WESTERN GREECE,GR_152,WESTERN GREECE
21.000917146918887,38.5354409603626,WESTERN GREECE,GR_153,WESTERN GREECE
21.000917146918887,38.55340765196282,WESTERN GREECE,GR_154,WESTERN GREECE
21.000917146918887,38.62527441836368,WESTERN GREECE,GR_155,WESTERN GREECE
21.000917146918887,38.64324110996389,WESTERN GREECE,GR_156,WESTERN GREECE
21.000917146918887,38.66120780156411,WESTERN GREECE,GR_157,WESTERN GREECE
21.000917146918887,38.67917449316432,WESTERN GREECE,GR_158,WESTERN GREECE
21.000917146918887,38.69714118476453,WESTERN GREECE,GR_159,WESTERN GREECE
21.000917146918887,38.715107876364755,WESTERN GREECE,GR_160,WESTERN GREECE
21.000917146918887,38.73307456796496,WESTERN GREECE,GR_161,WESTERN GREECE
21.000917146918887,38.751041259565184,WESTERN GREECE,GR_162,WESTERN GREECE
21.000917146918887,38.7690079511654,WESTERN GREECE,GR_163,WESTERN GREECE
21.000917146918887,38.78697464276561,WESTERN GREECE,GR_164,WESTERN GREECE
21.000917146918887,38.80494133436583,WESTERN GREECE,GR_165,WESTERN GREECE
21.000917146918887,38.822908025966036,WESTERN GREECE,GR_166,WESTERN GREECE
21.000917146918887,38.84087471756625,WESTERN GREECE,GR_167,WESTERN GREECE
21.000917146918887,38.85884140916647,WESTERN GREECE,GR_168,WESTERN GREECE
21.000917146918887,38.87680810076669,WESTERN GREECE,GR_169,WESTERN GREECE
21.000917146918887,38.8947747923669,WESTERN GREECE,GR_170,WESTERN GREECE
21.000917146918887,38.91274148396712,WESTERN GREECE,GR_171,WESTERN GREECE
21.000917146918887,38.930708175567325,WESTERN GREECE,GR_172,WESTERN GREECE
21.023526350880807,38.49950757716218,WESTERN GREECE,GR_173,WESTERN GREECE
21.023526350880807,38.51747426876239,WESTERN GREECE,GR_174,WESTERN GREECE
21.023526350880807,38.5354409603626,WESTERN GREECE,GR_175,WESTERN GREECE
21.023526350880807,38.55340765196282,WESTERN GREECE,GR_176,WESTERN GREECE
21.023526350880807,38.57137434356303,WESTERN GREECE,GR_177,WESTERN GREECE
21.023526350880807,38.58934103516325,WESTERN GREECE,GR_178,WESTERN GREECE
21.023526350880807,38.607307726763466,WESTERN GREECE,GR_179,WESTERN GREECE
21.023526350880807,38.62527441836368,WESTERN GREECE,GR_180,WESTERN GREECE
21.023526350880807,38.64324110996389,WESTERN GREECE,GR_181,WESTERN GREECE
21.023526350880807,38.66120780156411,WESTERN GREECE,GR_182,WESTERN GREECE
21.023526350880807,38.67917449316432,WESTERN GREECE,GR_183,WESTERN GREECE
21.023526350880807,38.69714118476453,WESTERN GREECE,GR_184,WESTERN GREECE
21.023526350880807,38.715107876364755,WESTERN GREECE,GR_185,WESTERN GREECE
21.023526350880807,38.73307456796496,WESTERN GREECE,GR_186,WESTERN GREECE
21.023526350880807,38.751041259565184,WESTERN GREECE,GR_187,WESTERN GREECE
21.023526350880807,38.7690079511654,WESTERN GREECE,GR_188,WESTERN GREECE
21.023526350880807,38.78697464276561,WESTERN GREECE,GR_189,WESTERN GREECE
21.023526350880807,38.80494133436583,WESTERN GREECE,GR_190,WESTERN GREECE
21.023526350880807,38.822908025966036,WESTERN GREECE,GR_191,WESTERN GREECE
21.023526350880807,38.84087471756625,WESTERN GREECE,GR_192,WESTERN GREECE
21.023526350880807,38.85884140916647,WESTERN GREECE,GR_193,WESTERN GREECE
21.023526350880807,38.87680810076669,WESTERN GREECE,GR_194,WESTERN GREECE
21.023526350880807,38.8947747923669,WESTERN GREECE,GR_195,WESTERN GREECE
21.023526350880807,38.91274148396712,WESTERN GREECE,GR_196,WESTERN GREECE
21.023526350880807,38.930708175567325,WESTERN GREECE,GR_197,WESTERN GREECE
21.046135554842728,38.49950757716218,WESTERN GREECE,GR_198,WESTERN GREECE
21.046135554842728,38.51747426876239,WESTERN GREECE,GR_199,WESTERN GREECE
21.046135554842728,38.5354409603626,WESTERN GREECE,GR_200,WESTERN GREECE
21.046135554842728,38.55340765196282,WESTERN GREECE,GR_201,WESTERN GREECE
21.046135554842728,38.57137434356303,WESTERN GREECE,GR_202,WESTERN GREECE
21.046135554842728,38.58934103516325,WESTERN GREECE,GR_203,WESTERN GREECE
21.046135554842728,38.607307726763466,WESTERN GREECE,GR_204,WESTERN GREECE
21.046135554842728,38.62527441836368,WESTERN GREECE,GR_205,WESTERN GREECE
21.046135554842728,38.64324110996389,WESTERN GREECE,GR_206,WESTERN GREECE
21.046135554842728,38.66120780156411,WESTERN GREECE,GR_207,WESTERN GREECE
21.046135554842728,38.67917449316432,WESTERN GREECE,GR_208,WESTERN GREECE
21.046135554842728,38.69714118476453,WESTERN GREECE,GR_209,WESTERN GREECE
21.046135554842728,38.715107876364755,WESTERN GREECE,GR_210,WESTERN GREECE
21.046135554842728,38.73307456796496,WESTERN GREECE,GR_211,WESTERN GREECE
21.046135554842728,38.751041259565184,WESTERN GREECE,GR_212,WESTERN GREECE
21.046135554842728,38.7690079511654,WESTERN GREECE,GR_213,WESTERN GREECE
21.046135554842728,38.78697464276561,WESTERN GREECE,GR_214,WESTERN GREECE
21.046135554842728,38.80494133436583,WESTERN GREECE,GR_215,WESTERN GREECE
21.046135554842728,38.822908025966036,WESTERN GREECE,GR_216,WESTERN GREECE
21.046135554842728,38.84087471756625,WESTERN GREECE,GR_217,WESTERN GREECE
21.046135554842728,38.85884140916647,WESTERN GREECE,GR_218,WESTERN GREECE
21.046135554842728,38.87680810076669,WESTERN GREECE,GR_219,WESTERN GREECE
21.046135554842728,38.8947747923669,WESTERN GREECE,GR_220,WESTERN GREECE
21.068744758804648,38.48154088556196,WESTERN GREECE,GR_221,WESTERN GREECE
21.068744758804648,38.51747426876239,WESTERN GREECE,GR_222,WESTERN GREECE
21.068744758804648,38.5354409603626,WESTERN GREECE,GR_223,WESTERN GREECE
21.068744758804648,38.55340765196282,WESTERN GREECE,GR_224,WESTERN GREECE
21.068744758804648,38.57137434356303,WESTERN GREECE,GR_225,WESTERN GREECE
21.068744758804648,38.58934103516325,WESTERN GREECE,GR_226,WESTERN GREECE
21.068744758804648,38.607307726763466,WESTERN GREECE,GR_227,WESTERN GREECE
21.068744758804648,38.62527441836368,WESTERN GREECE,GR_228,WESTERN GREECE
21.068744758804648,38.64324110996389,WESTERN GREECE,GR_229,WESTERN GREECE
21.068744758804648,38.66120780156411,WESTERN GREECE,GR_230,WESTERN GREECE
21.068744758804648,38.67917449316432,WESTERN GREECE,GR_231,WESTERN GREECE
21.068744758804648,38.69714118476453,WESTERN GREECE,GR_232,WESTERN GREECE
21.068744758804648,38.715107876364755,WESTERN GREECE,GR_233,WESTERN GREECE
21.068744758804648,38.73307456796496,WESTERN GREECE,GR_234,WESTERN GREECE
21.068744758804648,38.751041259565184,WESTERN GREECE,GR_235,WESTERN GREECE
21.068744758804648,38.7690079511654,WESTERN GREECE,GR_236,WESTERN GREECE
21.068744758804648,38.78697464276561,WESTERN GREECE,GR_237,WESTERN GREECE
21.068744758804648,38.80494133436583,WESTERN GREECE,GR_238,WESTERN GREECE
21.068744758804648,38.822908025966036,WESTERN GREECE,GR_239,WESTERN GREECE
21.068744758804648,38.84087471756625,WESTERN GREECE,GR_240,WESTERN GREECE
21.068744758804648,38.85884140916647,WESTERN GREECE,GR_241,WESTERN GREECE
21.068744758804648,38.87680810076669,WESTERN GREECE,GR_242,WESTERN GREECE
21.091353962766586,38.337807352760244,WESTERN GREECE,GR_243,WESTERN GREECE
21.091353962766586,38.35577404436045,WESTERN GREECE,GR_244,WESTERN GREECE
21.091353962766586,38.373740735960666,WESTERN GREECE,GR_245,WESTERN GREECE
21.091353962766586,38.391707427560895,WESTERN GREECE,GR_246,WESTERN GREECE
21.091353962766586,38.44560750236153,WESTERN GREECE,GR_247,WESTERN GREECE
21.091353962766586,38.46357419396175,WESTERN GREECE,GR_248,WESTERN GREECE
21.091353962766586,38.48154088556196,WESTERN GREECE,GR_249,WESTERN GREECE
21.091353962766586,38.49950757716218,WESTERN GREECE,GR_250,WESTERN GREECE
21.091353962766586,38.51747426876239,WESTERN GREECE,GR_251,WESTERN GREECE
21.091353962766586,38.5354409603626,WESTERN GREECE,GR_252,WESTERN GREECE
21.091353962766586,38.55340765196282,WESTERN GREECE,GR_253,WESTERN GREECE
21.091353962766586,38.57137434356303,WESTERN GREECE,GR_254,WESTERN GREECE
21.091353962766586,38.58934103516325,WESTERN GREECE,GR_255,WESTERN GREECE
21.091353962766586,38.607307726763466,WESTERN GREECE,GR_256,WESTERN GREECE
21.091353962766586,38.62527441836368,WESTERN GREECE,GR_257,WESTERN GREECE
21.091353962766586,38.64324110996389,WESTERN GREECE,GR_258,WESTERN GREECE
21.091353962766586,38.66120780156411,WESTERN GREECE,GR_259,WESTERN GREECE
21.091353962766586,38.67917449316432,WESTERN GREECE,GR_260,WESTERN GREECE
21.091353962766586,38.69714118476453,WESTERN GREECE,GR_261,WESTERN GREECE
21.091353962766586,38.715107876364755,WESTERN GREECE,GR_262,WESTERN GREECE
21.091353962766586,38.73307456796496,WESTERN GREECE,GR_263,WESTERN GREECE
21.091353962766586,38.751041259565184,WESTERN GREECE,GR_264,WESTERN GREECE
21.091353962766586,38.7690079511654,WESTERN GREECE,GR_265,WESTERN GREECE
21.091353962766586,38.78697464276561,WESTERN GREECE,GR_266,WESTERN GREECE
21.091353962766586,38.80494133436583,WESTERN GREECE,GR_267,WESTERN GREECE
21.091353962766586,38.822908025966036,WESTERN GREECE,GR_268,WESTERN GREECE
21.091353962766586,38.84087471756625,WESTERN GREECE,GR_269,WESTERN GREECE
21.091353962766586,38.85884140916647,WESTERN GREECE,GR_270,WESTERN GREECE
21.091353962766586,38.87680810076669,WESTERN GREECE,GR_271,WESTERN GREECE
21.091353962766586,38.8947747923669,WESTERN GREECE,GR_272,WESTERN GREECE
21.091353962766586,38.91274148396712,WESTERN GREECE,GR_273,WESTERN GREECE
21.091353962766586,39.05647501676883,WESTERN GREECE,GR_274,WESTERN GREECE
21.091353962766586,39.074441708369044,WESTERN GREECE,GR_275,WESTERN GREECE
21.091353962766586,39.09240839996927,WESTERN GREECE,GR_276,WESTERN GREECE
21.091353962766586,39.110375091569466,WESTERN GREECE,GR_277,WESTERN GREECE
21.113963166728503,37.83473998795422,WESTERN GREECE,GR_278,WESTERN GREECE
21.113963166728503,37.85270667955445,WESTERN GREECE,GR_279,WESTERN GREECE
21.113963166728503,37.87067337115466,WESTERN GREECE,GR_280,WESTERN GREECE
21.113963166728503,37.88864006275488,WESTERN GREECE,GR_281,WESTERN GREECE
21.113963166728503,37.90660675435507,WESTERN GREECE,GR_282,WESTERN GREECE
21.113963166728503,37.924573445955296,WESTERN GREECE,GR_283,WESTERN GREECE
21.113963166728503,37.94254013755551,WESTERN GREECE,GR_284,WESTERN GREECE
21.113963166728503,38.337807352760244,WESTERN GREECE,GR_285,WESTERN GREECE
21.113963166728503,38.35577404436045,WESTERN GREECE,GR_286,WESTERN GREECE
21.113963166728503,38.373740735960666,WESTERN GREECE,GR_287,WESTERN GREECE
21.113963166728503,38.391707427560895,WESTERN GREECE,GR_288,WESTERN GREECE
21.113963166728503,38.409674119161096,WESTERN GREECE,GR_289,WESTERN GREECE
21.113963166728503,38.42764081076131,WESTERN GREECE,GR_290,WESTERN GREECE
21.113963166728503,38.44560750236153,WESTERN GREECE,GR_291,WESTERN GREECE
21.113963166728503,38.46357419396175,WESTERN GREECE,GR_292,WESTERN GREECE
21.113963166728503,38.48154088556196,WESTERN GREECE,GR_293,WESTERN GREECE
21.113963166728503,38.49950757716218,WESTERN GREECE,GR_294,WESTERN GREECE
21.113963166728503,38.51747426876239,WESTERN GREECE,GR_295,WESTERN GREECE
21.113963166728503,38.5354409603626,WESTERN GREECE,GR_296,WESTERN GREECE
21.113963166728503,38.55340765196282,WESTERN GREECE,GR_297,WESTERN GREECE
21.113963166728503,38.57137434356303,WESTERN GREECE,GR_298,WESTERN GREECE
21.113963166728503,38.58934103516325,WESTERN GREECE,GR_299,WESTERN GREECE
21.113963166728503,38.607307726763466,WESTERN GREECE,GR_300,WESTERN GREECE
21.113963166728503,38.62527441836368,WESTERN GREECE,GR_301,WESTERN GREECE
21.113963166728503,38.64324110996389,WESTERN GREECE,GR_302,WESTERN GREECE
21.113963166728503,38.66120780156411,WESTERN GREECE,GR_303,WESTERN GREECE
21.113963166728503,38.67917449316432,WESTERN GREECE,GR_304,WESTERN GREECE
21.113963166728503,38.69714118476453,WESTERN GREECE,GR_305,WESTERN GREECE
21.113963166728503,38.715107876364755,WESTERN GREECE,GR_306,WESTERN GREECE
21.113963166728503,38.73307456796496,WESTERN GREECE,GR_307,WESTERN GREECE
21.113963166728503,38.751041259565184,WESTERN GREECE,GR_308,WESTERN GREECE
21.113963166728503,38.7690079511654,WESTERN GREECE,GR_309,WESTERN GREECE
21.113963166728503,38.78697464276561,WESTERN GREECE,GR_310,WESTERN GREECE
21.113963166728503,38.80494133436583,WESTERN GREECE,GR_311,WESTERN GREECE
21.113963166728503,38.822908025966036,WESTERN GREECE,GR_312,WESTERN GREECE
21.113963166728503,38.84087471756625,WESTERN GREECE,GR_313,WESTERN GREECE
21.113963166728503,38.85884140916647,WESTERN GREECE,GR_314,WESTERN GREECE
21.113963166728503,38.87680810076669,WESTERN GREECE,GR_315,WESTERN GREECE
21.113963166728503,38.8947747923669,WESTERN GREECE,GR_316,WESTERN GREECE
21.113963166728503,38.91274148396712,WESTERN GREECE,GR_317,WESTERN GREECE
21.113963166728503,39.020541633568406,WESTERN GREECE,GR_318,WESTERN GREECE
21.113963166728503,39.03850832516862,WESTERN GREECE,GR_319,WESTERN GREECE
21.113963166728503,39.05647501676883,WESTERN GREECE,GR_320,WESTERN GREECE
21.113963166728503,39.074441708369044,WESTERN GREECE,GR_321,WESTERN GREECE
21.113963166728503,39.09240839996927,WESTERN GREECE,GR_322,WESTERN GREECE
21.113963166728503,39.110375091569466,WESTERN GREECE,GR_323,WESTERN GREECE
21.113963166728503,39.12834178316969,WESTERN GREECE,GR_324,WESTERN GREECE
21.13657237069043,37.83473998795422,WESTERN GREECE,GR_325,WESTERN GREECE
21.13657237069043,37.85270667955445,WESTERN GREECE,GR_326,WESTERN GREECE
21.13657237069043,37.87067337115466,WESTERN GREECE,GR_327,WESTERN GREECE
21.13657237069043,37.88864006275488,WESTERN GREECE,GR_328,WESTERN GREECE
21.13657237069043,37.90660675435507,WESTERN GREECE,GR_329,WESTERN GREECE
21.13657237069043,37.924573445955296,WESTERN GREECE,GR_330,WESTERN GREECE
21.13657237069043,37.94254013755551,WESTERN GREECE,GR_331,WESTERN GREECE
21.13657237069043,38.301873969559814,WESTERN GREECE,GR_332,WESTERN GREECE
21.13657237069043,38.31984066116004,WESTERN GREECE,GR_333,WESTERN GREECE
21.13657237069043,38.337807352760244,WESTERN GREECE,GR_334,WESTERN GREECE
21.13657237069043,38.35577404436045,WESTERN GREECE,GR_335,WESTERN GREECE
21.13657237069043,38.373740735960666,WESTERN GREECE,GR_336,WESTERN GREECE
21.13657237069043,38.391707427560895,WESTERN GREECE,GR_337,WESTERN GREECE
21.13657237069043,38.409674119161096,WESTERN GREECE,GR_338,WESTERN GREECE
21.13657237069043,38.42764081076131,WESTERN GREECE,GR_339,WESTERN GREECE
