"station_id","y","x","dt_placement","week","month","year","country_code","nuts0_code","nuts0_name","nuts1_code","nuts1_name","nuts2_code","nuts2_name","nuts3_code","nuts3_name","lau1_municipality","lau2_settlement","trap_type","culex.spp","culex pipiens","sex","region","dt_placement_original","indices_image_date","indices_lat","indices_lon","ndvi_new","ndmi_new","ndwi_new","ndbi_new","ndvi_mean_new","ndmi_mean_new","ndwi_mean_new","ndbi_mean_new","ndvi_std_new","ndmi_std_new","ndwi_std_new","ndbi_std_new","lst_image_date","lst_lat","lst_lon","lst_day_new","lst_night_new","monthly_lst_lat","monthly_lst_lon","lst_jan_day_mean_new","lst_jan_night_mean_new","lst_feb_day_mean_new","lst_feb_night_mean_new","lst_mar_day_mean_new","lst_mar_night_mean_new","lst_apr_day_mean_new","lst_apr_night_mean_new","indices_image_date","indices_lat","indices_lon","acc_rainfall_jan_new","dt_placement_minus_7","dt_placement_minus_14","dt_placement_minus_7_avail","dt_placement_minus_14_avail","acc_rainfall_1week_new","acc_rainfall_2week_new"
288,45.890818,10.844454,2011-06-07,26,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Riva del Garda",,"BG-Sentinel",0,0,,"Italy",2011-06-22,2011-06-03,45.8926820774601,10.8449112675339,0.325460114153432,0.0726416433672072,-0.24236249065109,-0.0726416433672072,0.331711536171316,0.067087448304707,-0.252560117643519,-0.067087448304707,0.0268822889846809,0.0412240397453816,0.0578672398085686,0.0412240397453816,2011-06-07,45.8926820774601,10.8449112675339,14751,14468,45.8926820774601,10.8449112675339,13922.3333333333,13536.9375,14120.0714285714,13701.875,14351.7777777778,13858.7333333333,14692.5238095238,14200.3333333333,2011-06-07,45.8502097308228,10.8500496309581,863.009586006894,2011-05-31,2011-05-24,2011-05-31,2011-05-24,251.867526442336,324.908120814303
383,45.907294,10.86899,2011-06-07,26,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Arco",,"BG-Sentinel",0,0,,"Italy",2011-06-22,2011-06-03,45.9061568067219,10.8673691496369,0.290282959684057,0.0456681669706058,-0.262062911969796,-0.0456681669706058,0.360415554477603,0.0710659690653349,-0.29240012661508,-0.0710659690653349,0.0543144924637431,0.0220190378393545,0.0268854324040827,0.0220190378393545,2011-06-07,45.9061568067219,10.8673691496369,14954,14305,45.9061568067219,10.8673691496369,13939.7333333333,13477.875,14189.3571428571,13604.2352941176,14485,13756.7333333333,14907.1578947368,14127.4705882353,2011-06-07,45.950210188251,10.8500496309581,848.3637217539,2011-05-31,2011-05-24,2011-05-31,2011-05-24,248.956013084156,328.346474733204
383,45.907294,10.86899,2011-06-07,26,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Arco",,"BG-Sentinel",1,1,"Female","Italy",2011-06-22,2011-06-03,45.9061568067219,10.8673691496369,0.290282959684057,0.0456681669706058,-0.262062911969796,-0.0456681669706058,0.360415554477603,0.0710659690653349,-0.29240012661508,-0.0710659690653349,0.0543144924637431,0.0220190378393545,0.0268854324040827,0.0220190378393545,2011-06-07,45.9061568067219,10.8673691496369,14954,14305,45.9061568067219,10.8673691496369,13939.7333333333,13477.875,14189.3571428571,13604.2352941176,14485,13756.7333333333,14907.1578947368,14127.4705882353,2011-06-07,45.950210188251,10.8500496309581,848.3637217539,2011-05-31,2011-05-24,2011-05-31,2011-05-24,248.956013084156,328.346474733204
383,45.907294,10.86899,2011-06-07,26,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Arco",,"BG-Sentinel",0,0,,"Italy",2011-06-22,2011-06-03,45.9061568067219,10.8673691496369,0.290282959684057,0.0456681669706058,-0.262062911969796,-0.0456681669706058,0.360415554477603,0.0710659690653349,-0.29240012661508,-0.0710659690653349,0.0543144924637431,0.0220190378393545,0.0268854324040827,0.0220190378393545,2011-06-07,45.9061568067219,10.8673691496369,14954,14305,45.9061568067219,10.8673691496369,13939.7333333333,13477.875,14189.3571428571,13604.2352941176,14485,13756.7333333333,14907.1578947368,14127.4705882353,2011-06-07,45.950210188251,10.8500496309581,848.3637217539,2011-05-31,2011-05-24,2011-05-31,2011-05-24,248.956013084156,328.346474733204
383,45.907294,10.86899,2011-06-07,26,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Arco",,"BG-Sentinel",0,0,,"Italy",2011-06-22,2011-06-03,45.9061568067219,10.8673691496369,0.290282959684057,0.0456681669706058,-0.262062911969796,-0.0456681669706058,0.360415554477603,0.0710659690653349,-0.29240012661508,-0.0710659690653349,0.0543144924637431,0.0220190378393545,0.0268854324040827,0.0220190378393545,2011-06-07,45.9061568067219,10.8673691496369,14954,14305,45.9061568067219,10.8673691496369,13939.7333333333,13477.875,14189.3571428571,13604.2352941176,14485,13756.7333333333,14907.1578947368,14127.4705882353,2011-06-07,45.950210188251,10.8500496309581,848.3637217539,2011-05-31,2011-05-24,2011-05-31,2011-05-24,248.956013084156,328.346474733204
383,45.907294,10.86899,2011-06-07,26,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Arco",,"BG-Sentinel",1,1,"Female","Italy",2011-06-22,2011-06-03,45.9061568067219,10.8673691496369,0.290282959684057,0.0456681669706058,-0.262062911969796,-0.0456681669706058,0.360415554477603,0.0710659690653349,-0.29240012661508,-0.0710659690653349,0.0543144924637431,0.0220190378393545,0.0268854324040827,0.0220190378393545,2011-06-07,45.9061568067219,10.8673691496369,14954,14305,45.9061568067219,10.8673691496369,13939.7333333333,13477.875,14189.3571428571,13604.2352941176,14485,13756.7333333333,14907.1578947368,14127.4705882353,2011-06-07,45.950210188251,10.8500496309581,848.3637217539,2011-05-31,2011-05-24,2011-05-31,2011-05-24,248.956013084156,328.346474733204
315,45.919723,10.864102,2011-06-07,26,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Arco",,"BG-Sentinel",3,3,"Male","Italy",2011-06-22,2011-06-03,45.9196315359837,10.8628775732163,,,,,0.335064054126173,0.170587954076216,-0.131411531677649,-0.170587954076216,0,0,0,0,2011-06-07,45.9196315359837,10.8628775732163,14766,14152,45.9196315359837,10.8628775732163,13990.4285714286,13587.75,14221,13740.3529411765,14440.9333333333,13859.9285714286,14824.1666666667,14181.4285714286,2011-06-07,45.950210188251,10.8500496309581,848.3637217539,2011-05-31,2011-05-24,2011-05-31,2011-05-24,248.956013084156,328.346474733204
315,45.919723,10.864102,2011-06-07,26,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Arco",,"BG-Sentinel",0,0,,"Italy",2011-06-22,2011-06-03,45.9196315359837,10.8628775732163,,,,,0.335064054126173,0.170587954076216,-0.131411531677649,-0.170587954076216,0,0,0,0,2011-06-07,45.9196315359837,10.8628775732163,14766,14152,45.9196315359837,10.8628775732163,13990.4285714286,13587.75,14221,13740.3529411765,14440.9333333333,13859.9285714286,14824.1666666667,14181.4285714286,2011-06-07,45.950210188251,10.8500496309581,848.3637217539,2011-05-31,2011-05-24,2011-05-31,2011-05-24,248.956013084156,328.346474733204
315,45.919723,10.864102,2011-06-07,26,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Arco",,"BG-Sentinel",0,0,,"Italy",2011-06-22,2011-06-03,45.9196315359837,10.8628775732163,,,,,0.335064054126173,0.170587954076216,-0.131411531677649,-0.170587954076216,0,0,0,0,2011-06-07,45.9196315359837,10.8628775732163,14766,14152,45.9196315359837,10.8628775732163,13990.4285714286,13587.75,14221,13740.3529411765,14440.9333333333,13859.9285714286,14824.1666666667,14181.4285714286,2011-06-07,45.950210188251,10.8500496309581,848.3637217539,2011-05-31,2011-05-24,2011-05-31,2011-05-24,248.956013084156,328.346474733204
315,45.919723,10.864102,2011-06-07,26,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Arco",,"BG-Sentinel",0,0,,"Italy",2011-06-22,2011-06-03,45.9196315359837,10.8628775732163,,,,,0.335064054126173,0.170587954076216,-0.131411531677649,-0.170587954076216,0,0,0,0,2011-06-07,45.9196315359837,10.8628775732163,14766,14152,45.9196315359837,10.8628775732163,13990.4285714286,13587.75,14221,13740.3529411765,14440.9333333333,13859.9285714286,14824.1666666667,14181.4285714286,2011-06-07,45.950210188251,10.8500496309581,848.3637217539,2011-05-31,2011-05-24,2011-05-31,2011-05-24,248.956013084156,328.346474733204
315,45.919723,10.864102,2011-06-07,26,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Arco",,"BG-Sentinel",1,1,"Female","Italy",2011-06-22,2011-06-03,45.9196315359837,10.8628775732163,,,,,0.335064054126173,0.170587954076216,-0.131411531677649,-0.170587954076216,0,0,0,0,2011-06-07,45.9196315359837,10.8628775732163,14766,14152,45.9196315359837,10.8628775732163,13990.4285714286,13587.75,14221,13740.3529411765,14440.9333333333,13859.9285714286,14824.1666666667,14181.4285714286,2011-06-07,45.950210188251,10.8500496309581,848.3637217539,2011-05-31,2011-05-24,2011-05-31,2011-05-24,248.956013084156,328.346474733204
351,45.894986,10.855636,2011-06-07,26,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Riva del Garda",,"BG-Sentinel",1,1,"Male","Italy",2011-06-22,2011-06-03,45.8971736538807,10.8538944203751,0.38596914151998,0.070581371095083,-0.309135939003748,-0.070581371095083,0.389806967697212,0.0667252319121265,-0.315514203053241,-0.0667252319121265,0.0452120658776194,0.0376410283996161,0.0346174209748447,0.0376410283996161,2011-06-07,45.8971736538807,10.8538944203751,14882,14465,45.8971736538807,10.8538944203751,13936.8666666667,13513.4666666667,14157.3571428571,13661.375,14446.6666666667,13804.375,14804.65,14165.0666666667,2011-06-07,45.8502097308228,10.8500496309581,863.009586006894,2011-05-31,2011-05-24,2011-05-31,2011-05-24,251.867526442336,324.908120814303
288,45.890818,10.844454,2011-06-22,28,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Riva del Garda",,"BG-Sentinel",3,3,"Female","Italy",2011-07-07,2011-06-03,45.8926820774601,10.8449112675339,0.325460114153432,0.0726416433672072,-0.24236249065109,-0.0726416433672072,0.331711536171316,0.067087448304707,-0.252560117643519,-0.067087448304707,0.0268822889846809,0.0412240397453816,0.0578672398085686,0.0412240397453816,2011-06-22,45.8926820774601,10.8449112675339,15192,14716,45.8926820774601,10.8449112675339,13922.3333333333,13536.9375,14120.0714285714,13701.875,14351.7777777778,13858.7333333333,14692.5238095238,14200.3333333333,2011-06-22,45.8502097308228,10.8500496309581,894.341474433787,2011-06-15,2011-06-08,2011-06-15,2011-06-08,9.81008500066331,17.7873549235288
288,45.890818,10.844454,2011-06-22,28,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Riva del Garda",,"BG-Sentinel",0,0,,"Italy",2011-07-07,2011-06-03,45.8926820774601,10.8449112675339,0.325460114153432,0.0726416433672072,-0.24236249065109,-0.0726416433672072,0.331711536171316,0.067087448304707,-0.252560117643519,-0.067087448304707,0.0268822889846809,0.0412240397453816,0.0578672398085686,0.0412240397453816,2011-06-22,45.8926820774601,10.8449112675339,15192,14716,45.8926820774601,10.8449112675339,13922.3333333333,13536.9375,14120.0714285714,13701.875,14351.7777777778,13858.7333333333,14692.5238095238,14200.3333333333,2011-06-22,45.8502097308228,10.8500496309581,894.341474433787,2011-06-15,2011-06-08,2011-06-15,2011-06-08,9.81008500066331,17.7873549235288
383,45.907294,10.86899,2011-06-22,28,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Arco",,"BG-Sentinel",3,3,"Female","Italy",2011-07-07,2011-06-03,45.9061568067219,10.8673691496369,0.290282959684057,0.0456681669706058,-0.262062911969796,-0.0456681669706058,0.360415554477603,0.0710659690653349,-0.29240012661508,-0.0710659690653349,0.0543144924637431,0.0220190378393545,0.0268854324040827,0.0220190378393545,2011-06-22,45.9061568067219,10.8673691496369,15222,14009,45.9061568067219,10.8673691496369,13939.7333333333,13477.875,14189.3571428571,13604.2352941176,14485,13756.7333333333,14907.1578947368,14127.4705882353,2011-06-22,45.950210188251,10.8500496309581,885.697555286963,2011-06-15,2011-06-08,2011-06-15,2011-06-08,25.055434791561,31.3679281866213
383,45.907294,10.86899,2011-06-22,28,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Arco",,"BG-Sentinel",0,0,,"Italy",2011-07-07,2011-06-03,45.9061568067219,10.8673691496369,0.290282959684057,0.0456681669706058,-0.262062911969796,-0.0456681669706058,0.360415554477603,0.0710659690653349,-0.29240012661508,-0.0710659690653349,0.0543144924637431,0.0220190378393545,0.0268854324040827,0.0220190378393545,2011-06-22,45.9061568067219,10.8673691496369,15222,14009,45.9061568067219,10.8673691496369,13939.7333333333,13477.875,14189.3571428571,13604.2352941176,14485,13756.7333333333,14907.1578947368,14127.4705882353,2011-06-22,45.950210188251,10.8500496309581,885.697555286963,2011-06-15,2011-06-08,2011-06-15,2011-06-08,25.055434791561,31.3679281866213
315,45.919723,10.864102,2011-06-22,28,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Arco",,"BG-Sentinel",0,0,,"Italy",2011-07-07,2011-06-03,45.9196315359837,10.8628775732163,,,,,0.335064054126173,0.170587954076216,-0.131411531677649,-0.170587954076216,0,0,0,0,2011-06-22,45.9196315359837,10.8628775732163,15080,14152,45.9196315359837,10.8628775732163,13990.4285714286,13587.75,14221,13740.3529411765,14440.9333333333,13859.9285714286,14824.1666666667,14181.4285714286,2011-06-22,45.950210188251,10.8500496309581,885.697555286963,2011-06-15,2011-06-08,2011-06-15,2011-06-08,25.055434791561,31.3679281866213
315,45.919723,10.864102,2011-06-22,28,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Arco",,"BG-Sentinel",4,4,"Female","Italy",2011-07-07,2011-06-03,45.9196315359837,10.8628775732163,,,,,0.335064054126173,0.170587954076216,-0.131411531677649,-0.170587954076216,0,0,0,0,2011-06-22,45.9196315359837,10.8628775732163,15080,14152,45.9196315359837,10.8628775732163,13990.4285714286,13587.75,14221,13740.3529411765,14440.9333333333,13859.9285714286,14824.1666666667,14181.4285714286,2011-06-22,45.950210188251,10.8500496309581,885.697555286963,2011-06-15,2011-06-08,2011-06-15,2011-06-08,25.055434791561,31.3679281866213
315,45.919723,10.864102,2011-06-22,28,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Arco",,"BG-Sentinel",0,0,,"Italy",2011-07-07,2011-06-03,45.9196315359837,10.8628775732163,,,,,0.335064054126173,0.170587954076216,-0.131411531677649,-0.170587954076216,0,0,0,0,2011-06-22,45.9196315359837,10.8628775732163,15080,14152,45.9196315359837,10.8628775732163,13990.4285714286,13587.75,14221,13740.3529411765,14440.9333333333,13859.9285714286,14824.1666666667,14181.4285714286,2011-06-22,45.950210188251,10.8500496309581,885.697555286963,2011-06-15,2011-06-08,2011-06-15,2011-06-08,25.055434791561,31.3679281866213
315,45.919723,10.864102,2011-06-22,28,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Arco",,"BG-Sentinel",0,0,,"Italy",2011-07-07,2011-06-03,45.9196315359837,10.8628775732163,,,,,0.335064054126173,0.170587954076216,-0.131411531677649,-0.170587954076216,0,0,0,0,2011-06-22,45.9196315359837,10.8628775732163,15080,14152,45.9196315359837,10.8628775732163,13990.4285714286,13587.75,14221,13740.3529411765,14440.9333333333,13859.9285714286,14824.1666666667,14181.4285714286,2011-06-22,45.950210188251,10.8500496309581,885.697555286963,2011-06-15,2011-06-08,2011-06-15,2011-06-08,25.055434791561,31.3679281866213
351,45.894986,10.855636,2011-06-22,28,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Riva del Garda",,"BG-Sentinel",4,4,"Female","Italy",2011-07-07,2011-06-03,45.8971736538807,10.8538944203751,0.38596914151998,0.070581371095083,-0.309135939003748,-0.070581371095083,0.389806967697212,0.0667252319121265,-0.315514203053241,-0.0667252319121265,0.0452120658776194,0.0376410283996161,0.0346174209748447,0.0376410283996161,2011-06-22,45.8971736538807,10.8538944203751,15287,14708,45.8971736538807,10.8538944203751,13936.8666666667,13513.4666666667,14157.3571428571,13661.375,14446.6666666667,13804.375,14804.65,14165.0666666667,2011-06-22,45.8502097308228,10.8500496309581,894.341474433787,2011-06-15,2011-06-08,2011-06-15,2011-06-08,9.81008500066331,17.7873549235288
351,45.894986,10.855636,2011-06-22,28,6,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Riva del Garda",,"BG-Sentinel",0,0,,"Italy",2011-07-07,2011-06-03,45.8971736538807,10.8538944203751,0.38596914151998,0.070581371095083,-0.309135939003748,-0.070581371095083,0.389806967697212,0.0667252319121265,-0.315514203053241,-0.0667252319121265,0.0452120658776194,0.0376410283996161,0.0346174209748447,0.0376410283996161,2011-06-22,45.8971736538807,10.8538944203751,15287,14708,45.8971736538807,10.8538944203751,13936.8666666667,13513.4666666667,14157.3571428571,13661.375,14446.6666666667,13804.375,14804.65,14165.0666666667,2011-06-22,45.8502097308228,10.8500496309581,894.341474433787,2011-06-15,2011-06-08,2011-06-15,2011-06-08,9.81008500066331,17.7873549235288
288,45.890818,10.844454,2011-07-06,30,7,2011,"IT",0,"Italy",1,,2,"Trentino-Alto Adige",3,"Trentino","Riva del Garda",,"BG-Sentinel",0,0,,"Italy",2011-07-21,2011-07-05,45.8926820774601,10.8449112675339,0.315989845707928,0.0484633594130893,-0.281179358427083,-0.0484633594130893,0.323171379470629,0.0531579332552966,-0.282330512903771,-0.0531579332552966,0.0733808203107061,0.0471901155931559,0.0193770647500757,0.0471901155931559,2011-07-06,45.8926820774601,10.8449112675339,14934,14438,45.8926820774601,10.8449112675339,13922.3333333333,13536.9375,14120.0714285714,13701.875,14351.7777777778,13858.7333333333,14692.5238095238,14200.3333333333,2011-07-06,45.8502097308228,10.8500496309581,934.613620736644,2011-06-29,2011-06-22,2011-06-29,2011-06-22,21.389699424617,40.2721463028574
