x,y,2001_01_01_LC_Prop1,2001_01_01_LC_Prop1_Assessment,2001_01_01_LC_Prop2,2001_01_01_LC_Prop2_Assessment,2001_01_01_LC_Prop3,2001_01_01_LC_Prop3_Assessment,2001_01_01_LC_Type1,2001_01_01_LC_Type2,2001_01_01_LC_Type3,2001_01_01_LC_Type4,2001_01_01_LC_Type5,2001_01_01_LW,2001_01_01_QC,2002_01_01_LC_Prop1,2002_01_01_LC_Prop1_Assessment,2002_01_01_LC_Prop2,2002_01_01_LC_Prop2_Assessment,2002_01_01_LC_Prop3,2002_01_01_LC_Prop3_Assessment,2002_01_01_LC_Type1,2002_01_01_LC_Type2,2002_01_01_LC_Type3,2002_01_01_LC_Type4,2002_01_01_LC_Type5,2002_01_01_LW,2002_01_01_QC,2003_01_01_LC_Prop1,2003_01_01_LC_Prop1_Assessment,2003_01_01_LC_Prop2,2003_01_01_LC_Prop2_Assessment,2003_01_01_LC_Prop3,2003_01_01_LC_Prop3_Assessment,2003_01_01_LC_Type1,2003_01_01_LC_Type2,2003_01_01_LC_Type3,2003_01_01_LC_Type4,2003_01_01_LC_Type5,2003_01_01_LW,2003_01_01_QC,2004_01_01_LC_Prop1,2004_01_01_LC_Prop1_Assessment,2004_01_01_LC_Prop2,2004_01_01_LC_Prop2_Assessment,2004_01_01_LC_Prop3,2004_01_01_LC_Prop3_Assessment,2004_01_01_LC_Type1,2004_01_01_LC_Type2,2004_01_01_LC_Type3,2004_01_01_LC_Type4,2004_01_01_LC_Type5,2004_01_01_LW,2004_01_01_QC,2005_01_01_LC_Prop1,2005_01_01_LC_Prop1_Assessment,2005_01_01_LC_Prop2,2005_01_01_LC_Prop2_Assessment,2005_01_01_LC_Prop3,2005_01_01_LC_Prop3_Assessment,2005_01_01_LC_Type1,2005_01_01_LC_Type2,2005_01_01_LC_Type3,2005_01_01_LC_Type4,2005_01_01_LC_Type5,2005_01_01_LW,2005_01_01_QC,2006_01_01_LC_Prop1,2006_01_01_LC_Prop1_Assessment,2006_01_01_LC_Prop2,2006_01_01_LC_Prop2_Assessment,2006_01_01_LC_Prop3,2006_01_01_LC_Prop3_Assessment,2006_01_01_LC_Type1,2006_01_01_LC_Type2,2006_01_01_LC_Type3,2006_01_01_LC_Type4,2006_01_01_LC_Type5,2006_01_01_LW,2006_01_01_QC,2007_01_01_LC_Prop1,2007_01_01_LC_Prop1_Assessment,2007_01_01_LC_Prop2,2007_01_01_LC_Prop2_Assessment,2007_01_01_LC_Prop3,2007_01_01_LC_Prop3_Assessment,2007_01_01_LC_Type1,2007_01_01_LC_Type2,2007_01_01_LC_Type3,2007_01_01_LC_Type4,2007_01_01_LC_Type5,2007_01_01_LW,2007_01_01_QC,2008_01_01_LC_Prop1,2008_01_01_LC_Prop1_Assessment,2008_01_01_LC_Prop2,2008_01_01_LC_Prop2_Assessment,2008_01_01_LC_Prop3,2008_01_01_LC_Prop3_Assessment,2008_01_01_LC_Type1,2008_01_01_LC_Type2,2008_01_01_LC_Type3,2008_01_01_LC_Type4,2008_01_01_LC_Type5,2008_01_01_LW,2008_01_01_QC,2009_01_01_LC_Prop1,2009_01_01_LC_Prop1_Assessment,2009_01_01_LC_Prop2,2009_01_01_LC_Prop2_Assessment,2009_01_01_LC_Prop3,2009_01_01_LC_Prop3_Assessment,2009_01_01_LC_Type1,2009_01_01_LC_Type2,2009_01_01_LC_Type3,2009_01_01_LC_Type4,2009_01_01_LC_Type5,2009_01_01_LW,2009_01_01_QC,2010_01_01_LC_Prop1,2010_01_01_LC_Prop1_Assessment,2010_01_01_LC_Prop2,2010_01_01_LC_Prop2_Assessment,2010_01_01_LC_Prop3,2010_01_01_LC_Prop3_Assessment,2010_01_01_LC_Type1,2010_01_01_LC_Type2,2010_01_01_LC_Type3,2010_01_01_LC_Type4,2010_01_01_LC_Type5,2010_01_01_LW,2010_01_01_QC,2011_01_01_LC_Prop1,2011_01_01_LC_Prop1_Assessment,2011_01_01_LC_Prop2,2011_01_01_LC_Prop2_Assessment,2011_01_01_LC_Prop3,2011_01_01_LC_Prop3_Assessment,2011_01_01_LC_Type1,2011_01_01_LC_Type2,2011_01_01_LC_Type3,2011_01_01_LC_Type4,2011_01_01_LC_Type5,2011_01_01_LW,2011_01_01_QC,2012_01_01_LC_Prop1,2012_01_01_LC_Prop1_Assessment,2012_01_01_LC_Prop2,2012_01_01_LC_Prop2_Assessment,2012_01_01_LC_Prop3,2012_01_01_LC_Prop3_Assessment,2012_01_01_LC_Type1,2012_01_01_LC_Type2,2012_01_01_LC_Type3,2012_01_01_LC_Type4,2012_01_01_LC_Type5,2012_01_01_LW,2012_01_01_QC,2013_01_01_LC_Prop1,2013_01_01_LC_Prop1_Assessment,2013_01_01_LC_Prop2,2013_01_01_LC_Prop2_Assessment,2013_01_01_LC_Prop3,2013_01_01_LC_Prop3_Assessment,2013_01_01_LC_Type1,2013_01_01_LC_Type2,2013_01_01_LC_Type3,2013_01_01_LC_Type4,2013_01_01_LC_Type5,2013_01_01_LW,2013_01_01_QC,2014_01_01_LC_Prop1,2014_01_01_LC_Prop1_Assessment,2014_01_01_LC_Prop2,2014_01_01_LC_Prop2_Assessment,2014_01_01_LC_Prop3,2014_01_01_LC_Prop3_Assessment,2014_01_01_LC_Type1,2014_01_01_LC_Type2,2014_01_01_LC_Type3,2014_01_01_LC_Type4,2014_01_01_LC_Type5,2014_01_01_LW,2014_01_01_QC,2015_01_01_LC_Prop1,2015_01_01_LC_Prop1_Assessment,2015_01_01_LC_Prop2,2015_01_01_LC_Prop2_Assessment,2015_01_01_LC_Prop3,2015_01_01_LC_Prop3_Assessment,2015_01_01_LC_Type1,2015_01_01_LC_Type2,2015_01_01_LC_Type3,2015_01_01_LC_Type4,2015_01_01_LC_Type5,2015_01_01_LW,2015_01_01_QC,2016_01_01_LC_Prop1,2016_01_01_LC_Prop1_Assessment,2016_01_01_LC_Prop2,2016_01_01_LC_Prop2_Assessment,2016_01_01_LC_Prop3,2016_01_01_LC_Prop3_Assessment,2016_01_01_LC_Type1,2016_01_01_LC_Type2,2016_01_01_LC_Type3,2016_01_01_LC_Type4,2016_01_01_LC_Type5,2016_01_01_LW,2016_01_01_QC,2017_01_01_LC_Prop1,2017_01_01_LC_Prop1_Assessment,2017_01_01_LC_Prop2,2017_01_01_LC_Prop2_Assessment,2017_01_01_LC_Prop3,2017_01_01_LC_Prop3_Assessment,2017_01_01_LC_Type1,2017_01_01_LC_Type2,2017_01_01_LC_Type3,2017_01_01_LC_Type4,2017_01_01_LC_Type5,2017_01_01_LW,2017_01_01_QC,2018_01_01_LC_Prop1,2018_01_01_LC_Prop1_Assessment,2018_01_01_LC_Prop2,2018_01_01_LC_Prop2_Assessment,2018_01_01_LC_Prop3,2018_01_01_LC_Prop3_Assessment,2018_01_01_LC_Type1,2018_01_01_LC_Type2,2018_01_01_LC_Type3,2018_01_01_LC_Type4,2018_01_01_LC_Type5,2018_01_01_LW,2018_01_01_QC,2019_01_01_LC_Prop1,2019_01_01_LC_Prop1_Assessment,2019_01_01_LC_Prop2,2019_01_01_LC_Prop2_Assessment,2019_01_01_LC_Prop3,2019_01_01_LC_Prop3_Assessment,2019_01_01_LC_Type1,2019_01_01_LC_Type2,2019_01_01_LC_Type3,2019_01_01_LC_Type4,2019_01_01_LC_Type5,2019_01_01_LW,2019_01_01_QC,2020_01_01_LC_Prop1,2020_01_01_LC_Prop1_Assessment,2020_01_01_LC_Prop2,2020_01_01_LC_Prop2_Assessment,2020_01_01_LC_Prop3,2020_01_01_LC_Prop3_Assessment,2020_01_01_LC_Type1,2020_01_01_LC_Type2,2020_01_01_LC_Type3,2020_01_01_LC_Type4,2020_01_01_LC_Type5,2020_01_01_LW,2020_01_01_QC,2021_01_01_LC_Prop1,2021_01_01_LC_Prop1_Assessment,2021_01_01_LC_Prop2,2021_01_01_LC_Prop2_Assessment,2021_01_01_LC_Prop3,2021_01_01_LC_Prop3_Assessment,2021_01_01_LC_Type1,2021_01_01_LC_Type2,2021_01_01_LC_Type3,2021_01_01_LC_Type4,2021_01_01_LC_Type5,2021_01_01_LW,2021_01_01_QC
3.430671,43.293043,31,72,30,72,30,72,10,10,1,6,6,2,0,31,84,30,84,30,84,10,10,1,6,6,2,0,31,87,30,87,30,87,10,10,1,6,6,2,0,31,90,30,90,30,90,10,10,1,6,6,2,0,31,93,30,93,30,93,10,10,1,6,6,2,0,31,92,30,92,30,92,10,10,1,6,6,2,0,31,93,30,93,30,93,10,10,1,6,6,2,0,31,94,30,94,30,94,10,10,1,6,6,2,0,31,95,30,95,30,95,10,10,1,6,6,2,0,31,94,30,94,30,94,10,10,1,6,6,2,0,31,93,30,93,30,93,10,10,1,6,6,2,0,31,94,30,94,30,94,10,10,1,6,6,2,0,31,94,30,94,30,94,10,10,1,6,6,2,0,31,94,30,94,30,94,10,10,1,6,6,2,0,31,95,30,95,30,95,10,10,1,6,6,2,0,31,94,30,94,30,94,10,10,1,6,6,2,0,31,94,30,94,30,94,10,10,1,6,6,2,0,31,92,30,92,30,92,10,10,1,6,6,2,0,31,88,30,88,30,88,10,10,1,6,6,2,0,31,90,30,90,30,90,10,10,1,6,6,2,0,31,88,30,88,50,62,11,10,1,6,6,2,0
3.015475,43.169298,22,84,9,,20,84,13,13,10,8,9,2,9,22,94,9,,20,94,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,96,9,,20,96,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,96,9,,20,96,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,96,9,,20,96,13,13,10,8,9,2,9,22,96,9,,20,96,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,95,9,,20,95,13,13,10,8,9,2,9,22,94,9,,20,94,13,13,10,8,9,2,9,22,95,9,,20,95,13,13,10,8,9,2,9,22,95,9,,20,95,13,13,10,8,9,2,9,22,96,9,,20,96,13,13,10,8,9,2,9,22,96,9,,20,96,13,13,10,8,9,2,9,22,95,9,,20,95,13,13,10,8,9,2,9,22,93,9,,20,93,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9
2.934282,42.842603,22,69,20,69,20,69,9,9,4,4,4,2,0,22,70,20,70,20,70,9,9,4,4,4,2,0,31,84,30,84,30,84,10,10,1,6,6,2,0,31,82,30,82,30,82,10,10,1,6,6,2,0,31,82,30,82,30,82,10,10,1,6,6,2,0,31,81,30,81,30,81,10,10,1,6,6,2,0,31,82,30,82,30,82,10,10,1,6,6,2,0,31,88,30,88,30,88,10,10,1,6,6,2,0,31,92,30,92,30,92,10,10,1,6,6,2,0,31,91,30,91,30,91,10,10,1,6,6,2,0,31,91,30,91,30,91,10,10,1,6,6,2,0,31,93,30,93,30,93,10,10,1,6,6,2,0,31,94,30,94,30,94,10,10,1,6,6,2,0,31,94,30,94,30,94,10,10,1,6,6,2,0,31,94,30,94,30,94,10,10,1,6,6,2,0,31,91,30,91,30,91,10,10,1,6,6,2,0,31,89,30,89,30,89,10,10,1,6,6,2,0,31,87,30,87,30,87,10,10,1,6,6,2,0,31,88,30,88,30,88,10,10,1,6,6,2,0,31,87,30,87,30,87,10,10,1,6,6,2,0,31,91,30,91,30,91,10,10,1,6,6,2,0
4.329237,43.481993,31,78,30,78,50,73,11,10,1,6,6,2,0,31,83,30,83,50,73,11,10,1,6,6,2,0,31,86,30,86,50,70,11,10,1,6,6,2,0,31,88,30,88,50,77,11,10,1,6,6,2,0,31,88,30,88,50,69,11,10,1,6,6,2,0,31,92,30,92,50,70,11,10,1,6,6,2,0,31,92,30,92,30,92,10,10,1,6,6,2,0,31,92,30,92,30,92,10,10,1,6,6,2,0,31,95,30,95,30,95,10,10,1,6,6,2,0,31,93,30,93,50,68,11,10,1,6,6,2,0,31,92,30,92,50,72,11,10,1,6,6,2,0,31,91,30,91,50,72,11,10,1,6,6,2,0,31,91,30,91,50,74,11,10,1,6,6,2,0,31,89,30,89,50,67,11,10,1,6,6,2,0,31,93,30,93,50,75,11,10,1,6,6,2,0,31,95,30,95,50,70,11,10,1,6,6,2,0,31,96,30,96,30,96,10,10,1,6,6,2,0,31,96,30,96,50,71,11,10,1,6,6,2,0,31,93,30,93,50,74,11,10,1,6,6,2,0,31,93,30,93,50,78,11,10,1,6,6,2,0,31,93,30,93,50,73,11,10,1,6,6,2,0
3.780325,43.471579,22,78,20,78,20,78,9,9,4,1,1,2,0,22,87,20,87,20,87,9,9,4,1,1,2,0,22,84,20,84,20,84,9,9,4,1,1,2,0,22,86,20,86,20,86,9,9,4,1,1,2,0,22,84,20,84,20,84,9,9,4,1,1,2,0,22,77,20,77,20,77,9,9,4,1,1,2,0,22,85,20,85,20,85,9,9,4,1,1,2,0,22,82,20,82,20,82,9,9,4,1,1,2,0,22,81,20,81,20,81,9,9,4,1,1,2,0,22,77,20,77,20,77,9,9,4,1,1,2,0,22,77,20,77,20,77,9,9,4,1,1,2,0,22,71,20,71,20,71,9,9,4,1,1,2,0,22,72,20,72,20,72,9,9,4,1,1,2,0,31,80,30,80,30,80,10,10,1,6,6,2,0,22,78,20,78,20,78,9,9,4,1,1,2,0,22,79,20,79,20,79,9,9,4,1,1,2,0,22,78,20,78,20,78,9,9,4,1,1,2,0,22,80,20,80,20,80,9,9,4,1,1,2,0,22,85,20,85,20,85,9,9,4,1,1,2,0,22,86,20,86,20,86,9,9,4,1,1,2,0,22,91,20,91,20,91,9,9,4,1,1,2,0
5.199213,43.424665,22,86,9,,20,86,13,13,10,8,9,2,9,22,94,9,,20,94,13,13,10,8,9,2,9,22,95,9,,20,95,13,13,10,8,9,2,9,22,96,9,,20,96,13,13,10,8,9,2,9,22,95,9,,20,95,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,96,9,,20,96,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,95,9,,20,95,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,96,9,,20,96,13,13,10,8,9,2,9,22,96,9,,20,96,13,13,10,8,9,2,9,22,96,9,,20,96,13,13,10,8,9,2,9,22,95,9,,20,95,13,13,10,8,9,2,9,22,95,9,,20,95,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9
4.956179,43.490163,22,72,20,72,20,72,9,9,4,1,1,2,0,22,82,20,82,20,82,9,9,4,4,4,2,0,22,84,20,84,20,84,9,9,4,4,4,2,0,22,87,20,87,20,87,9,9,4,4,4,2,0,22,81,20,81,20,81,9,9,4,4,4,2,0,22,91,20,91,20,91,9,9,4,4,4,2,0,22,93,20,93,20,93,9,9,4,4,4,2,0,22,88,20,88,20,88,9,9,4,4,4,2,0,22,81,20,81,20,81,9,9,4,4,4,2,0,31,85,30,85,30,85,10,10,1,6,6,2,0,31,85,30,85,30,85,10,10,1,6,6,2,0,31,87,30,87,30,87,10,10,1,6,6,2,0,31,87,30,87,30,87,10,10,1,6,6,2,0,31,90,30,90,30,90,10,10,1,6,6,2,0,31,93,30,93,30,93,10,10,1,6,6,2,0,31,84,30,84,30,84,10,10,1,6,6,2,0,31,82,30,82,30,82,10,10,1,6,6,2,0,31,82,30,82,30,82,10,10,1,6,6,2,0,22,78,20,78,20,78,9,9,4,4,4,2,0,22,76,20,76,20,76,9,9,4,4,4,2,0,22,76,20,76,20,76,9,9,4,4,4,2,0
3.902103,43.551843,31,86,36,79,30,86,12,12,3,5,8,2,0,31,96,30,96,30,96,10,10,1,6,6,2,0,31,98,30,98,30,98,10,10,1,6,6,2,0,31,97,30,97,30,97,10,10,1,6,6,2,0,31,96,30,96,30,96,10,10,1,6,6,2,0,31,97,30,97,30,97,10,10,1,6,6,2,0,31,96,30,96,30,96,10,10,1,6,6,2,0,31,96,30,96,30,96,10,10,1,6,6,2,0,31,97,30,97,30,97,10,10,1,6,6,2,0,31,95,30,95,30,95,10,10,1,6,6,2,0,31,96,30,96,30,96,10,10,1,6,6,2,0,31,94,30,94,30,94,10,10,1,6,6,2,0,31,97,30,97,30,97,10,10,1,6,6,2,0,31,97,30,97,30,97,10,10,1,6,6,2,0,31,97,30,97,30,97,10,10,1,6,6,2,0,31,97,30,97,30,97,10,10,1,6,6,2,0,31,98,36,89,30,98,12,12,3,5,8,2,0,31,99,36,87,30,99,12,12,3,5,8,2,0,31,97,30,97,30,97,10,10,1,6,6,2,0,31,97,30,97,30,97,10,10,1,6,6,2,0,31,96,30,96,30,96,10,10,1,6,6,2,0
3.831047,43.523993,22,76,20,76,20,76,9,9,4,1,1,2,0,22,78,20,78,20,78,9,9,4,1,1,2,0,22,79,20,79,20,79,9,9,4,1,1,2,0,22,80,20,80,20,80,9,9,4,1,1,2,0,22,82,20,82,20,82,9,9,4,1,1,2,0,31,81,30,81,30,81,10,10,1,6,6,2,0,31,87,36,78,30,87,12,12,3,5,8,2,0,31,86,30,86,30,86,10,10,1,6,6,2,0,31,92,36,85,30,92,12,12,3,5,8,2,0,31,95,36,84,30,95,12,12,3,5,8,2,0,31,86,30,86,30,86,10,10,1,6,6,2,0,31,79,30,79,30,79,10,10,1,6,6,2,0,31,90,30,90,30,90,10,10,1,6,6,2,0,31,86,30,86,30,86,10,10,1,6,6,2,0,31,91,30,91,30,91,10,10,1,6,6,2,0,31,84,30,84,30,84,10,10,1,6,6,2,0,31,90,30,90,30,90,10,10,1,6,6,2,0,31,94,30,94,30,94,10,10,1,6,6,2,0,31,94,30,94,30,94,10,10,1,6,6,2,0,31,98,36,87,30,98,12,12,3,5,8,2,0,31,95,36,84,30,95,12,12,3,5,8,2,0
4.104153,43.596909,22,82,20,82,20,82,9,9,4,1,1,2,0,31,86,36,82,30,86,12,12,3,5,8,2,0,31,82,36,76,30,82,12,12,3,5,8,2,0,31,91,36,83,30,91,12,12,1,6,7,2,0,31,90,30,90,30,90,10,10,1,6,6,2,0,31,95,30,95,30,95,10,10,1,6,6,2,0,31,93,30,93,30,93,10,10,1,6,6,2,0,31,93,36,83,30,93,12,12,1,6,7,2,0,31,96,36,90,30,96,12,12,1,6,7,2,0,31,95,36,87,30,95,12,12,1,6,7,2,0,31,96,36,89,30,96,12,12,1,6,7,2,0,31,98,36,91,30,98,12,12,1,6,7,2,0,31,98,36,93,30,98,12,12,1,6,7,2,0,31,97,36,92,30,97,12,12,1,6,7,2,0,31,97,36,94,30,97,12,12,1,6,7,2,0,31,97,36,95,30,97,12,12,1,6,7,2,0,31,98,36,96,30,98,12,12,1,6,7,2,0,31,95,36,91,30,95,12,12,1,6,7,2,0,31,97,36,95,30,97,12,12,1,6,7,2,0,31,93,36,85,30,93,12,12,1,6,7,2,0,31,97,36,89,30,97,12,12,1,6,7,2,0
5.011963,43.368183,32,67,30,67,30,67,10,10,1,6,6,2,0,32,76,30,76,30,76,10,10,1,6,6,2,0,32,75,30,75,30,75,10,10,1,6,6,2,0,32,78,30,78,30,78,10,10,1,6,6,2,0,22,68,20,68,20,68,9,9,4,4,4,2,0,22,70,20,70,20,70,9,9,4,4,4,2,0,31,78,30,78,30,78,10,10,1,6,6,2,0,22,74,20,74,20,74,9,9,4,4,4,2,0,22,79,20,79,20,79,9,9,4,4,4,2,0,22,81,20,81,20,81,9,9,4,4,4,2,0,22,79,20,79,20,79,9,9,4,4,4,2,0,22,70,20,70,20,70,9,9,4,4,4,2,0,22,72,20,72,20,72,9,9,4,4,4,2,0,22,74,20,74,20,74,9,9,4,4,4,2,0,22,77,20,77,20,77,9,9,4,4,4,2,0,22,73,20,73,20,73,9,9,4,1,1,2,0,31,80,30,80,30,80,10,10,1,6,6,2,0,31,78,30,78,30,78,10,10,1,6,6,2,0,31,81,30,81,30,81,10,10,1,6,6,2,0,31,81,30,81,30,81,10,10,1,6,6,2,0,31,79,30,79,30,79,10,10,1,6,6,2,0
5.030698,43.551277,22,81,9,,20,81,13,13,10,8,9,2,9,22,88,9,,20,88,13,13,10,8,9,2,9,22,95,9,,20,95,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9
3.968133,43.585443,31,88,9,,30,88,13,13,10,8,9,2,9,22,77,9,,20,77,13,13,10,8,9,2,9,22,74,9,,20,74,13,13,10,8,9,2,9,31,83,9,,30,83,13,13,10,8,9,2,9,22,80,9,,20,80,13,13,10,8,9,2,9,31,84,9,,30,84,13,13,10,8,9,2,9,31,88,9,,30,88,13,13,10,8,9,2,9,31,91,9,,30,91,13,13,10,8,9,2,9,31,93,9,,30,93,13,13,10,8,9,2,9,31,94,9,,30,94,13,13,10,8,9,2,9,31,94,9,,30,94,13,13,10,8,9,2,9,31,89,9,,30,89,13,13,10,8,9,2,9,31,93,9,,30,93,13,13,10,8,9,2,9,31,95,9,,30,95,13,13,10,8,9,2,9,31,94,9,,30,94,13,13,10,8,9,2,9,31,92,9,,30,92,13,13,10,8,9,2,9,31,97,9,,30,97,13,13,10,8,9,2,9,31,96,9,,30,96,13,13,10,8,9,2,9,31,97,9,,30,97,13,13,10,8,9,2,9,31,97,9,,30,97,13,13,10,8,9,2,9,31,93,9,,30,93,13,13,10,8,9,2,9
3.06076,43.103359,21,65,20,65,20,65,8,8,4,1,1,2,0,22,74,20,74,20,74,9,9,4,1,1,2,0,22,78,20,78,20,78,9,9,4,1,1,2,0,22,76,20,76,20,76,9,9,4,1,1,2,0,22,69,20,69,20,69,9,9,4,1,1,2,0,22,71,20,71,20,71,9,9,4,1,1,2,0,22,69,20,69,20,69,9,9,4,1,1,2,0,22,75,20,75,20,75,9,9,4,1,1,2,0,22,75,20,75,20,75,9,9,4,1,1,2,0,22,76,20,76,20,76,9,9,4,1,1,2,0,31,78,30,78,30,78,10,10,1,6,6,2,0,31,75,30,75,30,75,10,10,1,6,6,2,0,31,75,30,75,30,75,10,10,1,6,6,2,0,22,72,20,72,20,72,9,9,4,1,1,2,0,22,78,20,78,20,78,9,9,4,1,1,2,0,22,76,20,76,20,76,9,9,4,1,1,2,0,22,70,20,70,20,70,9,9,4,1,1,2,0,22,68,20,68,20,68,9,9,4,1,1,2,0,21,66,20,66,20,66,8,8,4,1,1,2,0,21,71,20,71,20,71,8,8,4,1,1,2,0,21,72,20,72,20,72,8,8,4,1,1,2,0
3.042534,43.007544,22,69,9,,20,69,13,13,10,8,9,2,9,22,70,9,,20,70,13,13,10,8,9,2,9,31,80,9,,30,80,13,13,10,8,9,2,9,31,84,9,,30,84,13,13,10,8,9,2,9,31,83,9,,30,83,13,13,10,8,9,2,9,31,80,9,,30,80,13,13,10,8,9,2,9,31,83,9,,30,83,13,13,10,8,9,2,9,22,71,9,,20,71,13,13,10,8,9,2,9,31,82,9,,30,82,13,13,10,8,9,2,9,31,83,9,,30,83,13,13,10,8,9,2,9,31,88,9,,30,88,13,13,10,8,9,2,9,31,89,9,,30,89,13,13,10,8,9,2,9,31,90,9,,30,90,13,13,10,8,9,2,9,31,88,9,,30,88,13,13,10,8,9,2,9,31,86,9,,30,86,13,13,10,8,9,2,9,22,74,9,,20,74,13,13,10,8,9,2,9,22,79,9,,20,79,13,13,10,8,9,2,9,22,82,9,,20,82,13,13,10,8,9,2,9,22,84,9,,20,84,13,13,10,8,9,2,9,22,82,9,,20,82,13,13,10,8,9,2,9,22,84,9,,20,84,13,13,10,8,9,2,9
3.202723,43.233756,31,87,36,82,30,87,12,12,3,5,8,2,0,31,94,36,92,30,94,12,12,3,5,8,2,0,31,96,36,94,30,96,12,12,3,5,8,2,0,31,98,36,95,30,98,12,12,3,5,8,2,0,31,99,36,96,30,99,12,12,3,5,8,2,0,31,97,36,94,30,97,12,12,3,5,8,2,0,31,97,36,93,30,97,12,12,3,5,8,2,0,31,97,36,94,30,97,12,12,3,5,8,2,0,31,96,36,94,30,96,12,12,3,5,8,2,0,31,96,36,96,30,96,12,12,3,5,8,2,0,31,95,36,95,30,95,12,12,3,5,8,2,0,31,96,36,94,30,96,12,12,3,5,8,2,0,31,98,36,96,30,98,12,12,3,5,8,2,0,31,98,36,96,30,98,12,12,3,5,8,2,0,31,98,36,97,30,98,12,12,3,5,8,2,0,31,98,36,97,30,98,12,12,3,5,8,2,0,31,98,36,96,30,98,12,12,3,5,8,2,0,31,99,36,95,30,99,12,12,3,5,8,2,0,31,98,36,95,30,98,12,12,3,5,8,2,0,31,99,36,95,30,99,12,12,3,5,8,2,0,31,98,36,94,30,98,12,12,3,5,8,2,0
2.962796,43.092314,22,76,20,76,20,76,9,9,4,1,1,2,0,22,87,20,87,20,87,9,9,4,1,1,2,0,22,87,20,87,20,87,9,9,4,1,1,2,0,22,85,20,85,20,85,9,9,4,1,1,2,0,22,88,20,88,20,88,9,9,4,1,1,2,0,22,91,20,91,20,91,9,9,4,1,1,2,0,22,90,20,90,20,90,9,9,4,1,1,2,0,22,94,20,94,20,94,9,9,4,1,1,2,0,22,90,20,90,20,90,9,9,4,1,1,2,0,22,90,20,90,20,90,9,9,4,1,1,2,0,22,87,20,87,20,87,9,9,4,1,1,2,0,22,85,20,85,20,85,9,9,4,1,1,2,0,22,86,20,86,20,86,9,9,4,1,1,2,0,22,92,20,92,20,92,9,9,4,1,1,2,0,22,93,20,93,20,93,9,9,4,1,1,2,0,22,93,20,93,20,93,9,9,4,1,1,2,0,22,93,20,93,20,93,9,9,4,1,1,2,0,22,87,20,87,20,87,9,9,4,1,1,2,0,22,78,20,78,20,78,9,9,4,1,1,2,0,31,83,30,83,30,83,10,10,1,6,6,2,0,22,72,20,72,20,72,9,9,4,1,1,2,0
3.356162,43.280497,22,83,9,,20,83,13,13,10,8,9,2,9,22,92,9,,20,92,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,96,9,,20,96,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9,22,97,9,,20,97,13,13,10,8,9,2,9,22,98,9,,20,98,13,13,10,8,9,2,9
