station_id,x,y,dt_placement,week,month,year,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,trap_type,no_pools,poolsize,no_pos_pools,wnv_mir,culex.spp,culex.pipiens,region,dt_placement_original,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
162,11.455028,44.963914,2024-06-16,27,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Ficarolo,,CDC-CO2,1,76,0.0,,76,76,Veneto,2024-07-01,2024-06-16,44.962925758396274,11.455765660735198,0.5515818431911967,0.2473276815333579,-0.5232950708980421,-0.2473276815333579,0.4470194346441059,0.17035780658074412,-0.44858338347811,-0.17035780658074412,0.06936408121014143,0.048492030888680086,0.04552455986768033,0.048492030888680086,2024-06-16,44.962925758396274,11.455765660735198,15195.0,14542.0,44.962925758396274,11.455765660735198,13883.636363636364,13575.090909090908,14174.2,13718.666666666664,14442.0,13982.857142857143,14715.857142857143,14108.75,2024-06-02,44.95020561396916,11.450052375527182,630.1377962549109,2024-06-09,2024-06-02,2024-06-02,2024-06-02,0.0,0.0
227,11.37895,45.005233,2024-06-16,27,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Ceneselli,,CDC-CO2,3,100-100-62,0.0,,262,262,Veneto,2024-07-01,2024-06-16,45.00334994618166,11.379408861585032,0.4498553519768563,0.059735682819383226,-0.4463684463684464,-0.059735682819383226,0.5029087223908338,0.1898869296434456,-0.4632466961792439,-0.1898869296434456,0.1242591164366298,0.12806766339585013,0.09246516494233324,0.12806766339585013,2024-06-16,45.00334994618165,11.379408861585032,15194.0,14593.0,45.00334994618165,11.379408861585032,13931.636363636364,13500.533333333333,14186.333333333336,13754.4,14563.666666666664,13986.0,14829.0,14162.6,2024-06-02,45.05020607139734,11.350051918098998,588.536296679664,2024-06-09,2024-06-02,2024-06-02,2024-06-02,0.0,0.0
319,11.610336,44.916966,2024-06-16,27,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Occhiobello,,CDC-CO2,2,100-26,0.0,,126,126,Veneto,2024-07-01,2024-06-16,44.91800999419029,11.60847925903553,0.26026097271648874,-0.013739324173783918,-0.29529383077298216,0.013739324173783918,0.3770767178399648,0.08135093427013726,-0.3706158365310563,-0.08135093427013726,0.14470302101940766,0.11293262837791165,0.10745104536277418,0.11293262837791165,2024-06-16,44.91800999419029,11.60847925903553,15267.0,14546.0,44.91800999419029,11.60847925903553,13885.777777777776,13608.1,14210.444444444443,13831.0,14485.1,14003.4,14817.0,14120.111111111111,2024-06-02,44.95020561396916,11.650053290383552,606.7708366949221,2024-06-09,2024-06-02,2024-06-02,2024-06-02,0.0,0.0
349,11.50945,45.073324,2024-06-16,27,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Badia Polesine,,CDC-CO2,3,100-100-42,0.0,,242,242,Veneto,2024-07-01,2024-06-16,45.07521516891123,11.509664577782376,0.25908221797323144,0.008808885484488688,-0.29276073619631904,-0.008808885484488688,0.3846893191676861,0.09309861847777212,-0.3813907704795025,-0.09309861847777212,0.06836702783563157,0.04196709546741144,0.05442777608444162,0.04196709546741144,2024-06-16,45.07521516891122,11.509664577782376,15267.0,14569.0,45.07521516891122,11.509664577782376,13838.888888888889,13579.444444444443,14233.666666666664,13765.0,14476.888888888889,13953.5,14741.214285714286,14144.555555555557,2024-06-02,45.05020607139734,11.550052832955368,547.9060060875672,2024-06-09,2024-06-02,2024-06-02,2024-06-02,0.0,0.0
350,11.640704,45.063327,2024-06-16,27,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH37,Rovigo,Villanova del Ghebbo,,CDC-CO2,4,100-100-100-96,0.0,,396,396,Veneto,2024-07-01,2024-06-16,45.06174043964944,11.639920293979714,0.3536170212765957,0.03379915502112445,-0.3602736797092153,-0.03379915502112445,0.3768469045984516,0.06320169195346285,-0.3695488621427738,-0.06320169195346285,0.09517454300509892,0.07835485082841356,0.07991971711865878,0.07835485082841356,2024-06-16,45.06174043964943,11.639920293979714,15231.0,14517.0,45.06174043964943,11.639920293979714,13893.75,13578.3,14227.75,13757.666666666664,14485.555555555557,13946.384615384617,14740.333333333336,14166.0,2024-06-02,45.05020607139734,11.650053290383552,575.8237719938879,2024-06-09,2024-06-02,2024-06-02,2024-06-02,0.0,0.0
391,11.980783,45.320831,2024-06-16,27,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH36,Padova,Brugine,,CDC-CO2,3,100-100-84,0.0,,284,284,Veneto,2024-07-01,2024-06-16,45.322251872044106,11.981280101945163,0.4637610186092067,0.1356382978723404,-0.4062573512114796,-0.1356382978723404,0.4452695219566391,0.13823432935125338,-0.3998906164929106,-0.13823432935125338,0.05138610585110465,0.052780522418487866,0.03834591808746828,0.052780522418487866,2024-06-16,45.322251872044106,11.981280101945163,15076.0,14573.0,45.322251872044106,11.981280101945163,13872.333333333336,13580.384615384617,14250.0,13806.333333333336,14515.5,14014.111111111111,14730.0,14180.857142857143,2024-06-02,45.350207443681896,11.950054662668107,798.4900933531953,2024-06-09,2024-06-02,2024-06-02,2024-06-02,0.0,0.0
391,11.980783,45.320831,2024-06-16,27,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH36,Padova,Brugine,,Gravid ,1,7,0.0,,7,7,Veneto,2024-07-01,2024-06-16,45.322251872044106,11.981280101945163,0.4637610186092067,0.1356382978723404,-0.4062573512114796,-0.1356382978723404,0.4452695219566391,0.13823432935125338,-0.3998906164929106,-0.13823432935125338,0.05138610585110465,0.052780522418487866,0.03834591808746828,0.052780522418487866,2024-06-16,45.322251872044106,11.981280101945163,15076.0,14573.0,45.322251872044106,11.981280101945163,13872.333333333336,13580.384615384617,14250.0,13806.333333333336,14515.5,14014.111111111111,14730.0,14180.857142857143,2024-06-02,45.350207443681896,11.950054662668107,798.4900933531953,2024-06-09,2024-06-02,2024-06-02,2024-06-02,0.0,0.0
393,11.595169,45.387761,2024-06-16,27,6,2024,IT,0,ITALY,ITH,North-east,ITH3,Veneto,ITH32,Vicenza,Barbarano Mossano,,CDC-CO2,1,56,0.0,,56,56,Veneto,2024-07-01,2024-06-16,45.38962551835309,11.595004529773734,0.3837893121963693,0.061384585212786814,-0.3690867695421201,-0.061384585212786814,0.4077491147313861,0.16267391144613982,-0.3482808104404856,-0.16267391144613982,0.09688083293689996,0.0783543772475924,0.11659578517797566,0.0783543772475924,2024-06-16,45.38962551835308,11.595004529773734,14931.0,14615.0,45.38962551835308,11.595004529773734,13884.125,13598.444444444443,14237.3,13729.285714285714,14446.375,14039.142857142857,14717.46153846154,14173.428571428569,2024-06-02,45.350207443681896,11.550052832955368,1143.9035102469893,2024-06-09,2024-06-02,2024-06-02,2024-06-02,0.0,0.0
216,12.481319,45.980338,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,Caneva,,CDC-CO2,1,16,0.0,,16,16,Veneto,2024-07-03,2024-06-18,45.98251360587202,12.479845084631545,0.4953742640874685,0.11316324933479426,-0.4379296401132228,-0.11316324933479426,0.457712772619413,0.09028474260699908,-0.414021755583423,-0.09028474260699908,0.06974739777329393,0.04889977264221563,0.04002277390430017,0.04889977264221563,2024-06-18,45.98251360587202,12.479845084631545,15168.0,14289.0,45.98251360587202,12.479845084631544,13974.46153846154,13569.684210526317,14242.714285714286,13759.0,14510.333333333336,13965.0,14747.454545454546,14148.142857142857,2024-06-02,45.950210188251006,12.450056949809031,486.7747453524427,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
217,12.722005,45.911852,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,Fiume Veneto,,CDC-CO2,1,49,0.0,,49,49,Veneto,2024-07-03,2024-06-18,45.91064838314245,12.722390211343837,0.30874261259425306,-0.010630103219842884,-0.32603758001238897,0.010630103219842884,0.31852147146071075,-0.010545581706857623,-0.3317361028244438,0.010545581706857623,0.06505925727169308,0.04371629414787224,0.03944124567129564,0.04371629414787224,2024-06-18,45.91064838314245,12.722390211343837,15096.0,14623.0,45.91064838314245,12.722390211343837,13951.583333333336,13557.666666666664,14253.875,13865.714285714286,14534.875,13885.285714285714,14716.071428571431,14146.5,2024-06-02,45.950210188251006,12.750058322093587,637.7916841419424,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
218,12.894505,45.914624,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,San Vito al Tagliamento,,CDC-CO2,1,74,0.0,,74,74,Veneto,2024-07-03,2024-06-18,45.915139959563035,12.893070115326559,0.4844847112117779,0.1259233808623947,-0.4388583973655323,-0.1259233808623947,0.47091350306459295,0.12910737521231716,-0.43024002430905467,-0.12910737521231716,0.07454004810864111,0.06351748074659437,0.045885219958474666,0.06351748074659437,2024-06-18,45.915139959563035,12.893070115326559,15161.0,14571.0,45.91513995956304,12.893070115326559,13902.692307692307,13569.428571428569,14174.555555555557,13812.142857142857,14533.75,13843.375,14714.857142857143,14175.727272727272,2024-06-02,45.950210188251006,12.850058779521772,631.7878010860935,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
356,12.649761,46.104156,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,Montereale Valcellina,,CDC-CO2,1,26,0.0,,26,26,Veneto,2024-07-03,2024-06-18,46.10378616922817,12.650524988614269,0.310126582278481,-0.06334841628959281,-0.3374973077751453,0.06334841628959281,0.4347401283056161,0.05416375128317656,-0.4197547087989934,-0.05416375128317656,0.10663729015598493,0.1032245848371232,0.06263205153311263,0.1032245848371232,2024-06-18,46.10378616922817,12.650524988614269,15076.0,14592.0,46.10378616922817,12.650524988614267,13901.8125,13526.105263157895,14238.75,13751.0,14499.75,13872.714285714286,14701.555555555557,14098.875,2024-06-02,46.15021110310738,12.650057864665403,600.4567345321619,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
358,12.646058,45.875186,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,Pasiano di Pordenone,,CDC-CO2,1,75,0.0,,75,75,Veneto,2024-07-03,2024-06-18,45.874715771777666,12.646033412193669,0.5313791068266771,0.15455354494215365,-0.4675716440422322,-0.15455354494215365,0.5125539849512677,0.1258335447146376,-0.4481782209389745,-0.1258335447146376,0.07543165900069948,0.05946841123576566,0.04737539140709378,0.05946841123576566,2024-06-18,45.874715771777666,12.646033412193669,14969.0,14612.0,45.874715771777666,12.646033412193669,13941.933333333332,13559.6875,14216.3,13845.5,14505.444444444443,13867.5,14690.785714285714,14136.8,2024-06-02,45.850209730822826,12.650057864665403,522.4489857096536,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
394,12.530146,46.042443,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH41,Pordenone,Budoia,,CDC-CO2,1,2,0.0,,2,2,Veneto,2024-07-03,2024-06-18,46.0409040993398,12.52925242525812,0.7470443899174659,0.3258845437616387,-0.619855222337125,-0.3258845437616387,0.6073917072108768,0.19241632485254487,-0.5238448709367984,-0.19241632485254487,0.1333140920077044,0.13168082970542674,0.09171301053775503,0.13168082970542674,2024-06-18,46.04090409933979,12.52925242525812,14974.0,14316.0,46.04090409933979,12.52925242525812,13965.9375,13648.473684210527,14234.75,13841.666666666664,14444.25,13924.5,14680.777777777776,14166.571428571431,2024-06-02,46.05021064567919,12.550057407237217,589.9767857814719,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
211,13.295943,45.893711,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Bagnaria Arsa,,CDC-CO2,2,100-99,0.0,,199,199,Veneto,2024-07-03,2024-06-18,45.89268207746006,13.297311993180378,0.43458980044345896,0.12619669277632725,-0.4092790241777391,-0.12619669277632725,0.34719182993517506,0.05290865507128068,-0.3480693101329619,-0.05290865507128068,0.062319980237518176,0.0520386640316663,0.04402545009217898,0.0520386640316663,2024-06-18,45.89268207746006,13.297311993180378,15231.0,14559.0,45.89268207746006,13.297311993180378,13927.933333333332,13577.882352941177,14213.75,13842.5,14523.818181818182,13973.6,14829.928571428569,14138.777777777776,2024-06-02,45.850209730822826,13.250060609234513,816.4527258117422,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
316,13.191821,45.832649,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,San Giorgio di Nogaro,,CDC-CO2,1,17,0.0,,17,17,Veneto,2024-07-03,2024-06-18,45.83429158399229,13.194005735506625,0.4472016895459345,0.09903769045709702,-0.3938469361810323,-0.09903769045709702,0.4432465421971338,0.08743699323743942,-0.3911250903972096,-0.08743699323743942,0.04112056446321508,0.031577140351483464,0.0296715638677232,0.031577140351483464,2024-06-18,45.83429158399228,13.194005735506625,15222.0,14599.0,45.83429158399228,13.194005735506625,13946.333333333336,13585.866666666667,14293.285714285714,13814.5,14538.4,13969.0,14749.714285714286,14184.4,2024-06-02,45.850209730822826,13.150060151806327,855.1581617854235,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
316,13.191821,45.832649,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,San Giorgio di Nogaro,,Gravid ,1,22,0.0,,22,22,Veneto,2024-07-03,2024-06-18,45.83429158399229,13.194005735506625,0.4472016895459345,0.09903769045709702,-0.3938469361810323,-0.09903769045709702,0.4432465421971338,0.08743699323743942,-0.3911250903972096,-0.08743699323743942,0.04112056446321508,0.031577140351483464,0.0296715638677232,0.031577140351483464,2024-06-18,45.83429158399228,13.194005735506625,15222.0,14599.0,45.83429158399228,13.194005735506625,13946.333333333336,13585.866666666667,14293.285714285714,13814.5,14538.4,13969.0,14749.714285714286,14184.4,2024-06-02,45.850209730822826,13.150060151806327,855.1581617854235,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
210,13.085103,45.785864,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Palazzolo dello Stella,,CDC-CO2,1,71,0.0,,71,71,Veneto,2024-07-03,2024-06-18,45.78488424336571,13.086207901412273,0.2908421537045559,-0.004966300106420661,-0.2861072902338377,0.004966300106420661,0.3608405933984378,0.08012550284801351,-0.33770873763330805,-0.08012550284801351,0.0861694783746037,0.1097708788933828,0.058156660277700126,0.1097708788933828,2024-06-18,45.78488424336571,13.086207901412273,15167.0,14611.0,45.78488424336571,13.086207901412273,13925.928571428569,13607.066666666668,14274.166666666664,13844.0,14444.9,13982.571428571431,14747.333333333336,14170.5,2024-06-02,45.75020927339464,13.050059694378142,904.0864074212009,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
212,13.073224,45.93968,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Bertiolo,,CDC-CO2,1,34,0.0,,34,34,Veneto,2024-07-03,2024-06-18,45.93759784166604,13.072733172150473,0.39482120838471024,0.06676725763862691,-0.37716094472851225,-0.06676725763862691,0.3999588955908527,0.0946147908977266,-0.3860177641183559,-0.0946147908977266,0.04020041171037575,0.03885637438681068,0.020698582234659545,0.03885637438681068,2024-06-18,45.93759784166604,13.072733172150473,15178.0,14587.0,45.93759784166604,13.072733172150476,13936.5,13573.529411764706,14194.0,13822.857142857143,14544.777777777776,13908.7,14853.416666666664,14149.181818181818,2024-06-02,45.950210188251006,13.050059694378142,775.7022937922939,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
401,13.102874,45.659181,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Lignano,Sabbiadoro,CDC-CO2,1,15,0.0,,15,15,Veneto,2024-07-03,2024-06-18,45.659120103588975,13.104174207094665,0.3767246550689861,0.10896351775791252,-0.3288940359004053,-0.10896351775791252,0.3417762312882227,0.14473967037096638,-0.2845445132530309,-0.14473967037096638,0.044897653376707314,0.03056284931181485,0.030249848863972,0.03056284931181485,2024-06-18,45.65912010358896,13.104174207094665,,,45.65912010358896,13.104174207094665,,,,,,,,,2024-06-02,45.65020881596645,13.150060151806327,1158.2680005614857,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
402,13.394527,45.729911,2024-06-18,27,6,2024,IT,0,ITALY,ITH,North-east,ITH4,Friuli-Venezia-Giulia,ITH42,Udine,Aquileia,,CDC-CO2,1,32,0.0,,32,32,Veneto,2024-07-03,2024-06-18,45.73098532631853,13.396126674433534,0.5279255319148936,0.2837988826815642,-0.3990867579908676,-0.2837988826815642,0.3753602305475505,0.12195121951219512,-0.3035165585524069,-0.12195121951219512,0.0,0.0,0.0,0.0,2024-06-18,45.73098532631853,13.396126674433534,15111.0,14636.0,45.73098532631853,13.396126674433534,13952.363636363636,13634.923076923076,14326.75,13842.166666666664,14454.0,13919.166666666664,14703.25,14188.375,2024-06-02,45.75020927339464,13.350061066662697,919.5686354985204,2024-06-11,2024-06-04,2024-06-02,2024-06-02,0.0,0.0
